fecha,cafeteria_id,producto,clima,dia_semana,es_finde,real,predicho,error
2024-10-05,Bri_c1,Flat White,parcialmente nublado,Saturday,1,169.0,153.79441029119408,15.205589708805917
2024-10-05,Bri_c1,Latte,parcialmente nublado,Saturday,1,114.0,102.07658782760464,11.92341217239536
2024-10-05,Bri_c1,Mocha,parcialmente nublado,Saturday,1,61.0,50.99400612173683,10.005993878263169
2024-10-05,Bri_c10,Cappuccino,calor extremo,Saturday,1,49.0,78.79146110380057,-29.79146110380057
2024-10-05,Bri_c10,Cold Brew,calor extremo,Saturday,1,163.0,180.39189564912465,-17.39189564912465
2024-10-05,Bri_c10,Espresso,calor extremo,Saturday,1,20.0,26.170343077742945,-6.170343077742945
2024-10-05,Bri_c10,Flat White,calor extremo,Saturday,1,93.0,110.05334237681863,-17.053342376818634
2024-10-05,Bri_c10,Latte,calor extremo,Saturday,1,88.0,76.31544141138492,11.684558588615076
2024-10-05,Bri_c10,Mocha,calor extremo,Saturday,1,39.0,50.937009342738364,-11.937009342738364
2024-10-05,Bri_c2,Cappuccino,frío extremo,Saturday,1,102.0,75.35658657828135,26.64341342171865
2024-10-05,Bri_c2,Cold Brew,frío extremo,Saturday,1,19.0,19.16484960637899,-0.16484960637898993
2024-10-05,Bri_c2,Espresso,frío extremo,Saturday,1,36.0,18.508300613945874,17.491699386054126
2024-10-05,Bri_c2,Flat White,frío extremo,Saturday,1,101.0,95.10942208440281,5.890577915597191
2024-10-05,Bri_c2,Latte,frío extremo,Saturday,1,130.0,75.56277343293357,54.43722656706643
2024-10-05,Bri_c2,Mocha,frío extremo,Saturday,1,99.0,94.95087718503807,4.049122814961933
2024-10-05,Bri_c3,Cappuccino,nublado,Saturday,1,184.0,127.1433098938903,56.856690106109696
2024-10-05,Bri_c3,Cold Brew,nublado,Saturday,1,55.0,51.20884085329154,3.791159146708459
2024-10-05,Bri_c3,Espresso,nublado,Saturday,1,22.0,25.61869200095437,-3.6186920009543684
2024-10-05,Bri_c3,Flat White,nublado,Saturday,1,191.0,152.63788150183248,38.36211849816752
2024-10-05,Bri_c3,Latte,nublado,Saturday,1,128.0,101.20662182893102,26.79337817106898
2024-10-05,Bri_c3,Mocha,nublado,Saturday,1,58.0,50.99400612173683,7.005993878263169
2024-10-05,Bri_c4,Cappuccino,lluvia,Saturday,1,67.0,94.51748065879292,-27.51748065879292
2024-10-05,Bri_c4,Cold Brew,lluvia,Saturday,1,25.0,37.836290286591705,-12.836290286591705
2024-10-05,Bri_c4,Espresso,lluvia,Saturday,1,22.0,18.562517012336386,3.437482987663614
2024-10-05,Bri_c4,Flat White,lluvia,Saturday,1,86.0,113.66425040430958,-27.664250404309584
2024-10-05,Bri_c4,Latte,lluvia,Saturday,1,72.0,75.4842975954759,-3.484297595475894
2024-10-05,Bri_c4,Mocha,lluvia,Saturday,1,33.0,38.02589013745986,-5.025890137459861
2024-10-05,Bri_c5,Cappuccino,nublado,Saturday,1,148.0,127.81855465196843,20.181445348031573
2024-10-05,Bri_c5,Cold Brew,nublado,Saturday,1,79.0,51.20884085329154,27.79115914670846
2024-10-05,Bri_c5,Espresso,nublado,Saturday,1,31.0,25.52985404977737,5.47014595022263
2024-10-05,Bri_c5,Flat White,nublado,Saturday,1,185.0,154.52548054794065,30.474519452059354
2024-10-05,Bri_c5,Latte,nublado,Saturday,1,119.0,101.37037850179411,17.629621498205893
2024-10-05,Bri_c5,Mocha,nublado,Saturday,1,50.0,50.99400612173683,-0.994006121736831
2024-10-05,Bri_c6,Cappuccino,frío extremo,Saturday,1,55.0,74.49180832599858,-19.491808325998576
2024-10-05,Bri_c6,Cold Brew,frío extremo,Saturday,1,13.0,18.01298274754199,-5.01298274754199
2024-10-05,Bri_c6,Espresso,frío extremo,Saturday,1,19.0,18.111937360917427,0.8880626390825732
2024-10-05,Bri_c6,Flat White,frío extremo,Saturday,1,92.0,92.44463114951921,-0.44463114951921057
2024-10-05,Bri_c6,Latte,frío extremo,Saturday,1,80.0,78.36082263442282,1.6391773655771829
2024-10-05,Bri_c6,Mocha,frío extremo,Saturday,1,93.0,97.4573704882125,-4.457370488212504
2024-10-05,Bri_c7,Cappuccino,parcialmente nublado,Saturday,1,131.0,128.35463004950196,2.6453699504980364
2024-10-05,Bri_c7,Cold Brew,parcialmente nublado,Saturday,1,53.0,51.20884085329154,1.791159146708459
2024-10-05,Bri_c7,Espresso,parcialmente nublado,Saturday,1,35.0,25.503762446378246,9.496237553621754
2024-10-05,Bri_c7,Flat White,parcialmente nublado,Saturday,1,166.0,154.23724811603063,11.762751883969372
2024-10-05,Bri_c7,Latte,parcialmente nublado,Saturday,1,106.0,109.77536475457534,-3.7753647545753353
2024-10-05,Bri_c7,Mocha,parcialmente nublado,Saturday,1,49.0,50.99400612173683,-1.994006121736831
2024-10-05,Bri_c8,Cappuccino,frío extremo,Saturday,1,57.0,77.72959892308411,-20.72959892308411
2024-10-05,Bri_c8,Cold Brew,frío extremo,Saturday,1,15.0,19.356289470014104,-4.356289470014104
2024-10-05,Bri_c8,Espresso,frío extremo,Saturday,1,28.0,18.853096190633146,9.146903809366854
2024-10-05,Bri_c8,Flat White,frío extremo,Saturday,1,59.0,94.55884335953625,-35.558843359536255
2024-10-05,Bri_c8,Latte,frío extremo,Saturday,1,60.0,75.85141033141649,-15.851410331416488
2024-10-05,Bri_c8,Mocha,frío extremo,Saturday,1,66.0,96.42317519737766,-30.42317519737766
2024-10-05,Bri_c9,Cappuccino,lluvia,Saturday,1,65.0,94.26149541839864,-29.26149541839864
2024-10-05,Bri_c9,Cold Brew,lluvia,Saturday,1,25.0,38.124756410841584,-13.124756410841584
2024-10-05,Bri_c9,Espresso,lluvia,Saturday,1,11.0,24.43540637477575,-13.435406374775749
2024-10-05,Bri_c9,Flat White,lluvia,Saturday,1,89.0,117.09853366714448,-28.09853366714448
2024-10-05,Bri_c9,Latte,lluvia,Saturday,1,62.0,75.25013308865194,-13.250133088651936
2024-10-05,Bri_c9,Mocha,lluvia,Saturday,1,44.0,38.201087886471264,5.798912113528736
2024-10-05,Cai_c1,Cappuccino,viento fuerte,Saturday,1,132.0,128.03893728429554,3.9610627157044576
2024-10-05,Cai_c1,Cold Brew,viento fuerte,Saturday,1,52.0,51.20884085329154,0.7911591467084591
2024-10-05,Cai_c1,Espresso,viento fuerte,Saturday,1,32.0,25.99389593235068,6.006104067649321
2024-10-05,Cai_c1,Flat White,viento fuerte,Saturday,1,169.0,153.12978637166276,15.87021362833724
2024-10-05,Cai_c1,Latte,viento fuerte,Saturday,1,97.0,101.35197812130295,-4.351978121302949
2024-10-05,Cai_c1,Mocha,viento fuerte,Saturday,1,53.0,50.99400612173683,2.005993878263169
2024-10-05,Cai_c2,Cappuccino,nublado,Saturday,1,154.0,127.0603130912933,26.939686908706705
2024-10-05,Cai_c2,Cold Brew,nublado,Saturday,1,62.0,51.20884085329154,10.791159146708459
2024-10-05,Cai_c2,Espresso,nublado,Saturday,1,22.0,25.564839090222186,-3.5648390902221863
2024-10-05,Cai_c2,Flat White,nublado,Saturday,1,185.0,153.30239927854055,31.69760072145945
2024-10-05,Cai_c2,Latte,nublado,Saturday,1,109.0,101.76428391084383,7.2357160891561705
2024-10-05,Cai_c2,Mocha,nublado,Saturday,1,72.0,50.99400612173683,21.00599387826317
2024-10-05,Cai_c3,Cappuccino,soleado,Saturday,1,139.0,128.36484672951133,10.635153270488672
2024-10-05,Cai_c3,Cold Brew,soleado,Saturday,1,78.0,51.20884085329154,26.79115914670846
2024-10-05,Cai_c3,Espresso,soleado,Saturday,1,25.0,25.506473651536393,-0.5064736515363926
2024-10-05,Cai_c3,Flat White,soleado,Saturday,1,171.0,153.81651871486005,17.183481285139948
2024-10-05,Cai_c3,Latte,soleado,Saturday,1,125.0,101.75585906149482,23.244140938505183
2024-10-05,Cai_c3,Mocha,soleado,Saturday,1,40.0,50.99400612173683,-10.994006121736831
2024-10-05,Cai_c4,Cappuccino,soleado,Saturday,1,166.0,127.14375506287487,38.856244937125126
2024-10-05,Cai_c4,Cold Brew,soleado,Saturday,1,60.0,51.20884085329154,8.791159146708459
2024-10-05,Cai_c4,Espresso,soleado,Saturday,1,22.0,25.166878611390015,-3.1668786113900147
2024-10-05,Cai_c4,Flat White,soleado,Saturday,1,173.0,155.56527930441948,17.434720695580523
2024-10-05,Cai_c4,Latte,soleado,Saturday,1,134.0,101.20662182893102,32.79337817106898
2024-10-05,Cai_c4,Mocha,soleado,Saturday,1,70.0,50.99400612173683,19.00599387826317
2024-10-05,Cai_c5,Cappuccino,soleado,Saturday,1,110.0,126.98497925692786,-16.984979256927858
2024-10-05,Cai_c5,Cold Brew,soleado,Saturday,1,43.0,51.20884085329154,-8.208840853291541
2024-10-05,Cai_c5,Espresso,soleado,Saturday,1,30.0,25.253099764572617,4.746900235427383
2024-10-05,Cai_c5,Flat White,soleado,Saturday,1,180.0,152.6287360063604,27.371263993639587
2024-10-05,Cai_c5,Latte,soleado,Saturday,1,102.0,101.22676124712207,0.7732387528779299
2024-10-05,Cai_c5,Mocha,soleado,Saturday,1,43.0,50.99400612173683,-7.994006121736831
2024-10-05,Cai_c6,Cappuccino,soleado,Saturday,1,106.0,127.91940441244961,-21.91940441244961
2024-10-05,Cai_c6,Cold Brew,soleado,Saturday,1,24.0,51.20884085329154,-27.20884085329154
2024-10-05,Cai_c6,Espresso,soleado,Saturday,1,23.0,25.38595547614466,-2.385955476144659
2024-10-05,Cai_c6,Flat White,soleado,Saturday,1,123.0,153.12736683077645,-30.127366830776452
2024-10-05,Cai_c6,Latte,soleado,Saturday,1,84.0,101.50765495284742,-17.507654952847417
2024-10-05,Cai_c6,Mocha,soleado,Saturday,1,51.0,50.99400612173683,0.005993878263168995
2024-10-05,Can_c1,Cappuccino,viento fuerte,Saturday,1,149.0,127.7226420157467,21.2773579842533
2024-10-05,Can_c1,Cold Brew,viento fuerte,Saturday,1,59.0,51.20884085329154,7.791159146708459
2024-10-05,Can_c1,Espresso,viento fuerte,Saturday,1,29.0,25.56997949494063,3.430020505059371
2024-10-05,Can_c1,Flat White,viento fuerte,Saturday,1,145.0,152.8552411667798,-7.855241166779791
2024-10-05,Can_c1,Latte,viento fuerte,Saturday,1,113.0,101.12395185029362,11.876048149706378
2024-10-05,Can_c1,Mocha,viento fuerte,Saturday,1,51.0,50.99400612173683,0.005993878263168995
2024-10-05,Can_c2,Cappuccino,lluvia,Saturday,1,101.0,94.01214207880284,6.987857921197161
2024-10-05,Can_c2,Cold Brew,lluvia,Saturday,1,44.0,38.58058945930125,5.419410540698749
2024-10-05,Can_c2,Espresso,lluvia,Saturday,1,15.0,16.57687727778107,-1.576877277781069
2024-10-05,Can_c2,Flat White,lluvia,Saturday,1,126.0,115.30755152939088,10.692448470609122
2024-10-05,Can_c2,Latte,lluvia,Saturday,1,112.0,74.86416323189289,37.13583676810711
2024-10-05,Can_c2,Mocha,lluvia,Saturday,1,56.0,38.249541818589506,17.750458181410494
2024-10-05,Can_c3,Cappuccino,nublado,Saturday,1,143.0,127.74000760881464,15.259992391185364
2024-10-05,Can_c3,Cold Brew,nublado,Saturday,1,52.0,51.20884085329154,0.7911591467084591
2024-10-05,Can_c3,Espresso,nublado,Saturday,1,32.0,24.5263294534127,7.4736705465873
2024-10-05,Can_c3,Flat White,nublado,Saturday,1,160.0,153.87724087656147,6.122759123438527
2024-10-05,Can_c3,Latte,nublado,Saturday,1,116.0,102.04873429531968,13.951265704680324
2024-10-05,Can_c3,Mocha,nublado,Saturday,1,31.0,50.99400612173683,-19.99400612173683
2024-10-05,Dar_c1,Cappuccino,parcialmente nublado,Saturday,1,87.0,127.82106298601731,-40.82106298601731
2024-10-05,Dar_c1,Cold Brew,parcialmente nublado,Saturday,1,38.0,51.20884085329154,-13.208840853291541
2024-10-05,Dar_c1,Espresso,parcialmente nublado,Saturday,1,20.0,25.54181233936624,-5.541812339366238
2024-10-05,Dar_c1,Flat White,parcialmente nublado,Saturday,1,101.0,154.23499370462545,-53.23499370462545
2024-10-05,Dar_c1,Latte,parcialmente nublado,Saturday,1,106.0,101.91673055883844,4.083269441161562
2024-10-05,Dar_c1,Mocha,parcialmente nublado,Saturday,1,33.0,50.99400612173683,-17.99400612173683
2024-10-05,Dar_c2,Cappuccino,calor extremo,Saturday,1,58.0,78.22654155563654,-20.226541555636544
2024-10-05,Dar_c2,Cold Brew,calor extremo,Saturday,1,138.0,180.3732316721667,-42.373231672166696
2024-10-05,Dar_c2,Espresso,calor extremo,Saturday,1,27.0,25.370613379736113,1.6293866202638867
2024-10-05,Dar_c2,Flat White,calor extremo,Saturday,1,91.0,102.43450056404015,-11.43450056404015
2024-10-05,Dar_c2,Latte,calor extremo,Saturday,1,57.0,76.30154706250902,-19.301547062509016
2024-10-05,Dar_c2,Mocha,calor extremo,Saturday,1,37.0,51.27420522816797,-14.274205228167972
2024-10-05,Dar_c3,Cappuccino,soleado,Saturday,1,128.0,127.71821082685936,0.28178917314063767
2024-10-05,Dar_c3,Cold Brew,soleado,Saturday,1,53.0,51.20884085329154,1.791159146708459
2024-10-05,Dar_c3,Espresso,soleado,Saturday,1,24.0,25.462870155647437,-1.4628701556474368
2024-10-05,Dar_c3,Flat White,soleado,Saturday,1,175.0,153.33337894778907,21.666621052210928
2024-10-05,Dar_c3,Latte,soleado,Saturday,1,135.0,102.02431756511635,32.97568243488365
2024-10-05,Dar_c3,Mocha,soleado,Saturday,1,51.0,50.99400612173683,0.005993878263168995
2024-10-05,Gol_c1,Cappuccino,parcialmente nublado,Saturday,1,95.0,127.71381204160276,-32.713812041602765
2024-10-05,Gol_c1,Cold Brew,parcialmente nublado,Saturday,1,49.0,51.20884085329154,-2.208840853291541
2024-10-05,Gol_c1,Espresso,parcialmente nublado,Saturday,1,19.0,25.429701809370894,-6.4297018093708935
2024-10-05,Gol_c1,Flat White,parcialmente nublado,Saturday,1,131.0,153.35507035108932,-22.355070351089324
2024-10-05,Gol_c1,Latte,parcialmente nublado,Saturday,1,102.0,101.95299895085509,0.04700104914491021
2024-10-05,Gol_c1,Mocha,parcialmente nublado,Saturday,1,51.0,50.99400612173683,0.005993878263168995
2024-10-05,Gol_c2,Cappuccino,viento fuerte,Saturday,1,135.0,128.08001755948638,6.919982440513621
2024-10-05,Gol_c2,Cold Brew,viento fuerte,Saturday,1,48.0,51.20884085329154,-3.208840853291541
2024-10-05,Gol_c2,Espresso,viento fuerte,Saturday,1,24.0,26.402867087772307,-2.4028670877723073
2024-10-05,Gol_c2,Flat White,viento fuerte,Saturday,1,166.0,155.22287263326572,10.777127366734277
2024-10-05,Gol_c2,Latte,viento fuerte,Saturday,1,96.0,102.1945269986259,-6.1945269986259035
2024-10-05,Gol_c2,Mocha,viento fuerte,Saturday,1,43.0,50.99400612173683,-7.994006121736831
2024-10-05,Gol_c3,Cappuccino,soleado,Saturday,1,110.0,127.9466147046122,-17.9466147046122
2024-10-05,Gol_c3,Cold Brew,soleado,Saturday,1,67.0,51.20884085329154,15.791159146708459
2024-10-05,Gol_c3,Espresso,soleado,Saturday,1,22.0,26.03770408849401,-4.03770408849401
2024-10-05,Gol_c3,Flat White,soleado,Saturday,1,165.0,153.7649455618761,11.23505443812391
2024-10-05,Gol_c3,Latte,soleado,Saturday,1,117.0,102.15055406523803,14.849445934761974
2024-10-05,Gol_c3,Mocha,soleado,Saturday,1,40.0,50.99400612173683,-10.994006121736831
2024-10-05,Gol_c4,Cappuccino,viento fuerte,Saturday,1,108.0,127.6590031265306,-19.659003126530607
2024-10-05,Gol_c4,Cold Brew,viento fuerte,Saturday,1,49.0,51.20884085329154,-2.208840853291541
2024-10-05,Gol_c4,Espresso,viento fuerte,Saturday,1,22.0,25.397299217911268,-3.397299217911268
2024-10-05,Gol_c4,Flat White,viento fuerte,Saturday,1,146.0,154.64251029845298,-8.642510298452976
2024-10-05,Gol_c4,Latte,viento fuerte,Saturday,1,91.0,101.639110837594,-10.639110837594004
2024-10-05,Gol_c4,Mocha,viento fuerte,Saturday,1,36.0,50.99400612173683,-14.994006121736831
2024-10-05,Gol_c5,Cappuccino,nublado,Saturday,1,158.0,127.93656054155922,30.063439458440783
2024-10-05,Gol_c5,Cold Brew,nublado,Saturday,1,85.0,51.20884085329154,33.79115914670846
2024-10-05,Gol_c5,Espresso,nublado,Saturday,1,8.0,26.00288781117302,-18.00288781117302
2024-10-05,Gol_c5,Flat White,nublado,Saturday,1,160.0,153.25450214942273,6.745497850577266
2024-10-05,Gol_c5,Latte,nublado,Saturday,1,152.0,101.35197812130295,50.64802187869705
2024-10-05,Gol_c5,Mocha,nublado,Saturday,1,57.0,50.99400612173683,6.005993878263169
2024-10-05,Gol_c6,Cappuccino,soleado,Saturday,1,125.0,124.38863663003907,0.6113633699609267
2024-10-05,Gol_c6,Cold Brew,soleado,Saturday,1,43.0,51.20884085329154,-8.208840853291541
2024-10-05,Gol_c6,Espresso,soleado,Saturday,1,35.0,25.465879408849744,9.534120591150256
2024-10-05,Gol_c6,Flat White,soleado,Saturday,1,210.0,153.33337894778907,56.66662105221093
2024-10-05,Gol_c6,Latte,soleado,Saturday,1,116.0,102.02431756511635,13.975682434883652
2024-10-05,Gol_c6,Mocha,soleado,Saturday,1,56.0,50.99400612173683,5.005993878263169
2024-10-05,Hob_c1,Cappuccino,frío extremo,Saturday,1,59.0,81.01573654271365,-22.015736542713654
2024-10-05,Hob_c1,Cold Brew,frío extremo,Saturday,1,16.0,19.1468099659428,-3.1468099659428006
2024-10-05,Hob_c1,Espresso,frío extremo,Saturday,1,11.0,19.365292512517772,-8.365292512517772
2024-10-05,Hob_c1,Flat White,frío extremo,Saturday,1,74.0,98.53087677209264,-24.53087677209264
2024-10-05,Hob_c1,Latte,frío extremo,Saturday,1,75.0,79.94809477172679,-4.948094771726787
2024-10-05,Hob_c1,Mocha,frío extremo,Saturday,1,77.0,95.84482162916558,-18.84482162916558
2024-10-05,Hob_c2,Cappuccino,nublado,Saturday,1,169.0,128.1273058603212,40.8726941396788
2024-10-05,Hob_c2,Cold Brew,nublado,Saturday,1,42.0,51.20884085329154,-9.208840853291541
2024-10-05,Hob_c2,Espresso,nublado,Saturday,1,30.0,25.735894828586602,4.264105171413398
2024-10-05,Hob_c2,Flat White,nublado,Saturday,1,213.0,154.062605896512,58.937394103488
2024-10-05,Hob_c2,Latte,nublado,Saturday,1,141.0,102.07229809349,38.927701906509995
2024-10-05,Hob_c2,Mocha,nublado,Saturday,1,67.0,50.99400612173683,16.00599387826317
2024-10-05,Hob_c3,Cappuccino,soleado,Saturday,1,130.0,127.1278869366464,2.872113063353595
2024-10-05,Hob_c3,Cold Brew,soleado,Saturday,1,50.0,51.20884085329154,-1.208840853291541
2024-10-05,Hob_c3,Espresso,soleado,Saturday,1,28.0,25.04708708885154,2.9529129111484593
2024-10-05,Hob_c3,Flat White,soleado,Saturday,1,153.0,152.15534644372255,0.84465355627745
2024-10-05,Hob_c3,Latte,soleado,Saturday,1,159.0,101.20662182893102,57.79337817106898
2024-10-05,Hob_c3,Mocha,soleado,Saturday,1,60.0,50.99400612173683,9.005993878263169
2024-10-05,Hob_c4,Cappuccino,parcialmente nublado,Saturday,1,138.0,126.80152738087573,11.198472619124274
2024-10-05,Hob_c4,Cold Brew,parcialmente nublado,Saturday,1,62.0,51.20884085329154,10.791159146708459
2024-10-05,Hob_c4,Espresso,parcialmente nublado,Saturday,1,31.0,25.25187575374946,5.748124246250541
2024-10-05,Hob_c4,Flat White,parcialmente nublado,Saturday,1,185.0,152.9665620719314,32.033437928068594
2024-10-05,Hob_c4,Latte,parcialmente nublado,Saturday,1,119.0,101.20901003437083,17.790989965629166
2024-10-05,Hob_c4,Mocha,parcialmente nublado,Saturday,1,42.0,50.99400612173683,-8.994006121736831
2024-10-05,Mel_c1,Cappuccino,calor extremo,Saturday,1,56.0,77.69779260530781,-21.69779260530781
2024-10-05,Mel_c1,Cold Brew,calor extremo,Saturday,1,209.0,178.24307173530278,30.756928264697223
2024-10-05,Mel_c1,Espresso,calor extremo,Saturday,1,23.0,26.009941815872512,-3.009941815872512
2024-10-05,Mel_c1,Flat White,calor extremo,Saturday,1,90.0,98.87790517565523,-8.87790517565523
2024-10-05,Mel_c1,Latte,calor extremo,Saturday,1,67.0,75.7874675669213,-8.787467566921293
2024-10-05,Mel_c1,Mocha,calor extremo,Saturday,1,39.0,51.17934598996267,-12.17934598996267
2024-10-05,Mel_c10,Cappuccino,parcialmente nublado,Saturday,1,137.0,127.81855465196843,9.181445348031573
2024-10-05,Mel_c10,Cold Brew,parcialmente nublado,Saturday,1,62.0,51.20884085329154,10.791159146708459
2024-10-05,Mel_c10,Espresso,parcialmente nublado,Saturday,1,36.0,25.754829422571323,10.245170577428677
2024-10-05,Mel_c10,Flat White,parcialmente nublado,Saturday,1,147.0,152.99575162378915,-5.995751623789147
2024-10-05,Mel_c10,Latte,parcialmente nublado,Saturday,1,115.0,101.42545686177462,13.57454313822538
2024-10-05,Mel_c10,Mocha,parcialmente nublado,Saturday,1,41.0,50.99400612173683,-9.994006121736831
2024-10-05,Mel_c11,Cappuccino,calor extremo,Saturday,1,54.0,78.51547105842432,-24.515471058424325
2024-10-05,Mel_c11,Cold Brew,calor extremo,Saturday,1,157.0,181.20304475515135,-24.203044755151353
2024-10-05,Mel_c11,Espresso,calor extremo,Saturday,1,25.0,26.256407095099256,-1.2564070950992559
2024-10-05,Mel_c11,Flat White,calor extremo,Saturday,1,84.0,117.76321009776882,-33.76321009776882
2024-10-05,Mel_c11,Latte,calor extremo,Saturday,1,64.0,76.63039415089119,-12.630394150891192
2024-10-05,Mel_c11,Mocha,calor extremo,Saturday,1,47.0,51.6159639393016,-4.615963939301601
2024-10-05,Mel_c12,Cappuccino,soleado,Saturday,1,121.0,127.77870046676364,-6.778700466763638
2024-10-05,Mel_c12,Cold Brew,soleado,Saturday,1,55.0,51.20884085329154,3.791159146708459
2024-10-05,Mel_c12,Espresso,soleado,Saturday,1,20.0,25.505183699832745,-5.505183699832745
2024-10-05,Mel_c12,Flat White,soleado,Saturday,1,163.0,152.6829433584452,10.317056641554814
2024-10-05,Mel_c12,Latte,soleado,Saturday,1,93.0,101.38562389628882,-8.38562389628882
2024-10-05,Mel_c12,Mocha,soleado,Saturday,1,36.0,50.99400612173683,-14.994006121736831
2024-10-05,Mel_c13,Cappuccino,nublado,Saturday,1,127.0,127.81855465196843,-0.8185546519684266
2024-10-05,Mel_c13,Cold Brew,nublado,Saturday,1,38.0,51.20884085329154,-13.208840853291541
2024-10-05,Mel_c13,Espresso,nublado,Saturday,1,27.0,25.526493498222944,1.4735065017770559
2024-10-05,Mel_c13,Flat White,nublado,Saturday,1,160.0,153.2261168066743,6.773883193325702
2024-10-05,Mel_c13,Latte,nublado,Saturday,1,95.0,101.37037850179411,-6.370378501794107
2024-10-05,Mel_c13,Mocha,nublado,Saturday,1,49.0,50.99400612173683,-1.994006121736831
2024-10-05,Mel_c14,Cappuccino,frío extremo,Saturday,1,65.0,76.64145054686313,-11.641450546863126
2024-10-05,Mel_c14,Cold Brew,frío extremo,Saturday,1,23.0,19.113556719189553,3.8864432808104468
2024-10-05,Mel_c14,Espresso,frío extremo,Saturday,1,29.0,18.61550612255993,10.384493877440072
2024-10-05,Mel_c14,Flat White,frío extremo,Saturday,1,105.0,94.53049417390235,10.469505826097645
2024-10-05,Mel_c14,Latte,frío extremo,Saturday,1,88.0,75.74755951815578,12.252440481844218
2024-10-05,Mel_c14,Mocha,frío extremo,Saturday,1,118.0,95.39599983670088,22.60400016329912
2024-10-05,Mel_c15,Cappuccino,nublado,Saturday,1,125.0,127.74217092743245,-2.742170927432454
2024-10-05,Mel_c15,Cold Brew,nublado,Saturday,1,69.0,51.20884085329154,17.79115914670846
2024-10-05,Mel_c15,Espresso,nublado,Saturday,1,16.0,25.457906534082028,-9.457906534082028
2024-10-05,Mel_c15,Flat White,nublado,Saturday,1,99.0,153.97394450339607,-54.97394450339607
2024-10-05,Mel_c15,Latte,nublado,Saturday,1,103.0,101.9707501636063,1.0292498363937028
2024-10-05,Mel_c15,Mocha,nublado,Saturday,1,42.0,50.99400612173683,-8.994006121736831
2024-10-05,Mel_c2,Cappuccino,viento fuerte,Saturday,1,118.0,127.73384768290876,-9.73384768290876
2024-10-05,Mel_c2,Cold Brew,viento fuerte,Saturday,1,72.0,51.20884085329154,20.79115914670846
2024-10-05,Mel_c2,Espresso,viento fuerte,Saturday,1,9.0,25.60088149381618,-16.60088149381618
2024-10-05,Mel_c2,Flat White,viento fuerte,Saturday,1,119.0,153.31451056621793,-34.31451056621793
2024-10-05,Mel_c2,Latte,viento fuerte,Saturday,1,90.0,101.38000228833636,-11.380002288336357
2024-10-05,Mel_c2,Mocha,viento fuerte,Saturday,1,40.0,50.99400612173683,-10.994006121736831
2024-10-05,Mel_c3,Cappuccino,soleado,Saturday,1,117.0,126.96903069412694,-9.969030694126943
2024-10-05,Mel_c3,Cold Brew,soleado,Saturday,1,62.0,51.20884085329154,10.791159146708459
2024-10-05,Mel_c3,Espresso,soleado,Saturday,1,19.0,25.35720466890819,-6.357204668908189
2024-10-05,Mel_c3,Flat White,soleado,Saturday,1,186.0,152.95663103418025,33.04336896581975
2024-10-05,Mel_c3,Latte,soleado,Saturday,1,116.0,101.04080183844484,14.959198161555165
2024-10-05,Mel_c3,Mocha,soleado,Saturday,1,55.0,50.99400612173683,4.005993878263169
2024-10-05,Mel_c4,Cappuccino,frío extremo,Saturday,1,84.0,76.18652612913395,7.813473870866048
2024-10-05,Mel_c4,Cold Brew,frío extremo,Saturday,1,20.0,20.67897774837961,-0.6789777483796087
2024-10-05,Mel_c4,Espresso,frío extremo,Saturday,1,19.0,18.803716544290086,0.19628345570991357
2024-10-05,Mel_c4,Flat White,frío extremo,Saturday,1,172.0,94.37421844526456,77.62578155473544
2024-10-05,Mel_c4,Latte,frío extremo,Saturday,1,73.0,75.7548314969827,-2.7548314969827032
2024-10-05,Mel_c4,Mocha,frío extremo,Saturday,1,92.0,95.89870636615376,-3.8987063661537604
2024-10-05,Mel_c5,Cappuccino,frío extremo,Saturday,1,81.0,75.61014507773753,5.389854922262472
2024-10-05,Mel_c5,Cold Brew,frío extremo,Saturday,1,13.0,19.353746799344634,-6.353746799344634
2024-10-05,Mel_c5,Espresso,frío extremo,Saturday,1,20.0,18.056119554674808,1.9438804453251919
2024-10-05,Mel_c5,Flat White,frío extremo,Saturday,1,122.0,95.25787984564302,26.742120154356982
2024-10-05,Mel_c5,Latte,frío extremo,Saturday,1,85.0,91.40379047247077,-6.403790472470774
2024-10-05,Mel_c5,Mocha,frío extremo,Saturday,1,81.0,95.81176902227358,-14.81176902227358
2024-10-05,Mel_c6,Cappuccino,soleado,Saturday,1,119.0,127.85259073514999,-8.852590735149988
2024-10-05,Mel_c6,Cold Brew,soleado,Saturday,1,46.0,51.20884085329154,-5.208840853291541
2024-10-05,Mel_c6,Espresso,soleado,Saturday,1,16.0,25.394137634730523,-9.394137634730523
2024-10-05,Mel_c6,Flat White,soleado,Saturday,1,138.0,153.2864682443202,-15.28646824432019
2024-10-05,Mel_c6,Latte,soleado,Saturday,1,91.0,101.37037850179411,-10.370378501794107
2024-10-05,Mel_c6,Mocha,soleado,Saturday,1,25.0,50.99400612173683,-25.99400612173683
2024-10-05,Mel_c7,Cappuccino,frío extremo,Saturday,1,79.0,76.1981059411163,2.801894058883704
2024-10-05,Mel_c7,Cold Brew,frío extremo,Saturday,1,28.0,19.216891109957107,8.783108890042893
2024-10-05,Mel_c7,Espresso,frío extremo,Saturday,1,34.0,18.27341014854063,15.72658985145937
2024-10-05,Mel_c7,Flat White,frío extremo,Saturday,1,103.0,94.4523130611195,8.547686938880503
