fecha,cafeteria_id,producto,clima,dia_semana,es_finde,temperatura
2024-10-04,Syd_c9,Latte,tormenta,Friday,0,20.0
2024-10-04,Syd_c9,Mocha,tormenta,Friday,0,20.0
2024-10-05,Ade_c1,Cappuccino,calor extremo,Saturday,1,20.0
2024-10-05,Ade_c1,Cold Brew,calor extremo,Saturday,1,20.0
2024-10-05,Ade_c1,Espresso,calor extremo,Saturday,1,20.0
2024-10-05,Ade_c1,Flat White,calor extremo,Saturday,1,20.0
2024-10-05,Ade_c1,Latte,calor extremo,Saturday,1,20.0
2024-10-05,Ade_c1,Mocha,calor extremo,Saturday,1,20.0
2024-10-05,Ade_c2,Cappuccino,lluvia,Saturday,1,20.0
2024-10-05,Ade_c2,Cold Brew,lluvia,Saturday,1,20.0
2024-10-05,Ade_c2,Espresso,lluvia,Saturday,1,20.0
2024-10-05,Ade_c2,Flat White,lluvia,Saturday,1,20.0
2024-10-05,Ade_c2,Latte,lluvia,Saturday,1,20.0
2024-10-05,Ade_c2,Mocha,lluvia,Saturday,1,20.0
2024-10-05,Ade_c3,Cappuccino,nublado,Saturday,1,20.0
2024-10-05,Ade_c3,Cold Brew,nublado,Saturday,1,20.0
2024-10-05,Ade_c3,Espresso,nublado,Saturday,1,20.0
2024-10-05,Ade_c3,Flat White,nublado,Saturday,1,20.0
2024-10-05,Ade_c3,Latte,nublado,Saturday,1,20.0
2024-10-05,Ade_c3,Mocha,nublado,Saturday,1,20.0
2024-10-05,Ade_c4,Cappuccino,frío extremo,Saturday,1,20.0
2024-10-05,Ade_c4,Cold Brew,frío extremo,Saturday,1,20.0
2024-10-05,Ade_c4,Espresso,frío extremo,Saturday,1,20.0
2024-10-05,Ade_c4,Flat White,frío extremo,Saturday,1,20.0
2024-10-05,Ade_c4,Latte,frío extremo,Saturday,1,20.0
2024-10-05,Ade_c4,Mocha,frío extremo,Saturday,1,20.0
2024-10-05,Bri_c1,Cappuccino,parcialmente nublado,Saturday,1,20.0
2024-10-05,Bri_c1,Cold Brew,parcialmente nublado,Saturday,1,20.0
2024-10-05,Bri_c1,Espresso,parcialmente nublado,Saturday,1,20.0
2024-10-05,Bri_c1,Flat White,parcialmente nublado,Saturday,1,20.0
2024-10-05,Bri_c1,Latte,parcialmente nublado,Saturday,1,20.0
2024-10-05,Bri_c1,Mocha,parcialmente nublado,Saturday,1,20.0
2024-10-05,Bri_c10,Cappuccino,calor extremo,Saturday,1,20.0
2024-10-05,Bri_c10,Cold Brew,calor extremo,Saturday,1,20.0
2024-10-05,Bri_c10,Espresso,calor extremo,Saturday,1,20.0
2024-10-05,Bri_c10,Flat White,calor extremo,Saturday,1,20.0
2024-10-05,Bri_c10,Latte,calor extremo,Saturday,1,20.0
2024-10-05,Bri_c10,Mocha,calor extremo,Saturday,1,20.0
2024-10-05,Bri_c2,Cappuccino,frío extremo,Saturday,1,20.0
2024-10-05,Bri_c2,Cold Brew,frío extremo,Saturday,1,20.0
2024-10-05,Bri_c2,Espresso,frío extremo,Saturday,1,20.0
2024-10-05,Bri_c2,Flat White,frío extremo,Saturday,1,20.0
2024-10-05,Bri_c2,Latte,frío extremo,Saturday,1,20.0
2024-10-05,Bri_c2,Mocha,frío extremo,Saturday,1,20.0
2024-10-05,Bri_c3,Cappuccino,nublado,Saturday,1,20.0
2024-10-05,Bri_c3,Cold Brew,nublado,Saturday,1,20.0
2024-10-05,Bri_c3,Espresso,nublado,Saturday,1,20.0
2024-10-05,Bri_c3,Flat White,nublado,Saturday,1,20.0
2024-10-05,Bri_c3,Latte,nublado,Saturday,1,20.0
2024-10-05,Bri_c3,Mocha,nublado,Saturday,1,20.0
2024-10-05,Bri_c4,Cappuccino,lluvia,Saturday,1,20.0
2024-10-05,Bri_c4,Cold Brew,lluvia,Saturday,1,20.0
2024-10-05,Bri_c4,Espresso,lluvia,Saturday,1,20.0
2024-10-05,Bri_c4,Flat White,lluvia,Saturday,1,20.0
2024-10-05,Bri_c4,Latte,lluvia,Saturday,1,20.0
2024-10-05,Bri_c4,Mocha,lluvia,Saturday,1,20.0
2024-10-05,Bri_c5,Cappuccino,nublado,Saturday,1,20.0
2024-10-05,Bri_c5,Cold Brew,nublado,Saturday,1,20.0
2024-10-05,Bri_c5,Espresso,nublado,Saturday,1,20.0
2024-10-05,Bri_c5,Flat White,nublado,Saturday,1,20.0
2024-10-05,Bri_c5,Latte,nublado,Saturday,1,20.0
2024-10-05,Bri_c5,Mocha,nublado,Saturday,1,20.0
2024-10-05,Bri_c6,Cappuccino,frío extremo,Saturday,1,20.0
2024-10-05,Bri_c6,Cold Brew,frío extremo,Saturday,1,20.0
2024-10-05,Bri_c6,Espresso,frío extremo,Saturday,1,20.0
2024-10-05,Bri_c6,Flat White,frío extremo,Saturday,1,20.0
2024-10-05,Bri_c6,Latte,frío extremo,Saturday,1,20.0
2024-10-05,Bri_c6,Mocha,frío extremo,Saturday,1,20.0
2024-10-05,Bri_c7,Cappuccino,parcialmente nublado,Saturday,1,20.0
2024-10-05,Bri_c7,Cold Brew,parcialmente nublado,Saturday,1,20.0
2024-10-05,Bri_c7,Espresso,parcialmente nublado,Saturday,1,20.0
2024-10-05,Bri_c7,Flat White,parcialmente nublado,Saturday,1,20.0
2024-10-05,Bri_c7,Latte,parcialmente nublado,Saturday,1,20.0
2024-10-05,Bri_c7,Mocha,parcialmente nublado,Saturday,1,20.0
2024-10-05,Bri_c8,Cappuccino,frío extremo,Saturday,1,20.0
2024-10-05,Bri_c8,Cold Brew,frío extremo,Saturday,1,20.0
2024-10-05,Bri_c8,Espresso,frío extremo,Saturday,1,20.0
2024-10-05,Bri_c8,Flat White,frío extremo,Saturday,1,20.0
2024-10-05,Bri_c8,Latte,frío extremo,Saturday,1,20.0
2024-10-05,Bri_c8,Mocha,frío extremo,Saturday,1,20.0
2024-10-05,Bri_c9,Cappuccino,lluvia,Saturday,1,20.0
2024-10-05,Bri_c9,Cold Brew,lluvia,Saturday,1,20.0
2024-10-05,Bri_c9,Espresso,lluvia,Saturday,1,20.0
2024-10-05,Bri_c9,Flat White,lluvia,Saturday,1,20.0
2024-10-05,Bri_c9,Latte,lluvia,Saturday,1,20.0
2024-10-05,Bri_c9,Mocha,lluvia,Saturday,1,20.0
2024-10-05,Cai_c1,Cappuccino,calor extremo,Saturday,1,20.0
2024-10-05,Cai_c1,Cold Brew,calor extremo,Saturday,1,20.0
2024-10-05,Cai_c1,Espresso,calor extremo,Saturday,1,20.0
2024-10-05,Cai_c1,Flat White,calor extremo,Saturday,1,20.0
2024-10-05,Cai_c1,Latte,calor extremo,Saturday,1,20.0
2024-10-05,Cai_c1,Mocha,calor extremo,Saturday,1,20.0
2024-10-05,Cai_c2,Cappuccino,nublado,Saturday,1,20.0
2024-10-05,Cai_c2,Cold Brew,nublado,Saturday,1,20.0
2024-10-05,Cai_c2,Espresso,nublado,Saturday,1,20.0
2024-10-05,Cai_c2,Flat White,nublado,Saturday,1,20.0
2024-10-05,Cai_c2,Latte,nublado,Saturday,1,20.0
2024-10-05,Cai_c2,Mocha,nublado,Saturday,1,20.0
2024-10-05,Cai_c3,Cappuccino,soleado,Saturday,1,20.0
2024-10-05,Cai_c3,Cold Brew,soleado,Saturday,1,20.0
2024-10-05,Cai_c3,Espresso,soleado,Saturday,1,20.0
2024-10-05,Cai_c3,Flat White,soleado,Saturday,1,20.0
2024-10-05,Cai_c3,Latte,soleado,Saturday,1,20.0
2024-10-05,Cai_c3,Mocha,soleado,Saturday,1,20.0
2024-10-05,Cai_c4,Cappuccino,soleado,Saturday,1,20.0
2024-10-05,Cai_c4,Cold Brew,soleado,Saturday,1,20.0
2024-10-05,Cai_c4,Espresso,soleado,Saturday,1,20.0
2024-10-05,Cai_c4,Flat White,soleado,Saturday,1,20.0
2024-10-05,Cai_c4,Latte,soleado,Saturday,1,20.0
2024-10-05,Cai_c4,Mocha,soleado,Saturday,1,20.0
2024-10-05,Cai_c5,Cappuccino,soleado,Saturday,1,20.0
2024-10-05,Cai_c5,Cold Brew,soleado,Saturday,1,20.0
2024-10-05,Cai_c5,Espresso,soleado,Saturday,1,20.0
2024-10-05,Cai_c5,Flat White,soleado,Saturday,1,20.0
2024-10-05,Cai_c5,Latte,soleado,Saturday,1,20.0
2024-10-05,Cai_c5,Mocha,soleado,Saturday,1,20.0
2024-10-05,Cai_c6,Cappuccino,soleado,Saturday,1,20.0
2024-10-05,Cai_c6,Cold Brew,soleado,Saturday,1,20.0
2024-10-05,Cai_c6,Espresso,soleado,Saturday,1,20.0
2024-10-05,Cai_c6,Flat White,soleado,Saturday,1,20.0
2024-10-05,Cai_c6,Latte,soleado,Saturday,1,20.0
2024-10-05,Cai_c6,Mocha,soleado,Saturday,1,20.0
2024-10-05,Can_c1,Cappuccino,viento fuerte,Saturday,1,20.0
2024-10-05,Can_c1,Cold Brew,viento fuerte,Saturday,1,20.0
2024-10-05,Can_c1,Espresso,viento fuerte,Saturday,1,20.0
2024-10-05,Can_c1,Flat White,viento fuerte,Saturday,1,20.0
2024-10-05,Can_c1,Latte,viento fuerte,Saturday,1,20.0
2024-10-05,Can_c1,Mocha,viento fuerte,Saturday,1,20.0
2024-10-05,Can_c2,Cappuccino,lluvia,Saturday,1,20.0
2024-10-05,Can_c2,Cold Brew,lluvia,Saturday,1,20.0
2024-10-05,Can_c2,Espresso,lluvia,Saturday,1,20.0
2024-10-05,Can_c2,Flat White,lluvia,Saturday,1,20.0
2024-10-05,Can_c2,Latte,lluvia,Saturday,1,20.0
2024-10-05,Can_c2,Mocha,lluvia,Saturday,1,20.0
2024-10-05,Can_c3,Cappuccino,nublado,Saturday,1,20.0
2024-10-05,Can_c3,Cold Brew,nublado,Saturday,1,20.0
2024-10-05,Can_c3,Espresso,nublado,Saturday,1,20.0
2024-10-05,Can_c3,Flat White,nublado,Saturday,1,20.0
2024-10-05,Can_c3,Latte,nublado,Saturday,1,20.0
2024-10-05,Can_c3,Mocha,nublado,Saturday,1,20.0
2024-10-05,Dar_c1,Cappuccino,parcialmente nublado,Saturday,1,20.0
2024-10-05,Dar_c1,Cold Brew,parcialmente nublado,Saturday,1,20.0
2024-10-05,Dar_c1,Espresso,parcialmente nublado,Saturday,1,20.0
2024-10-05,Dar_c1,Flat White,parcialmente nublado,Saturday,1,20.0
2024-10-05,Dar_c1,Latte,parcialmente nublado,Saturday,1,20.0
2024-10-05,Dar_c1,Mocha,parcialmente nublado,Saturday,1,20.0
2024-10-05,Dar_c2,Cappuccino,calor extremo,Saturday,1,20.0
2024-10-05,Dar_c2,Cold Brew,calor extremo,Saturday,1,20.0
2024-10-05,Dar_c2,Espresso,calor extremo,Saturday,1,20.0
2024-10-05,Dar_c2,Flat White,calor extremo,Saturday,1,20.0
2024-10-05,Dar_c2,Latte,calor extremo,Saturday,1,20.0
2024-10-05,Dar_c2,Mocha,calor extremo,Saturday,1,20.0
2024-10-05,Dar_c3,Cappuccino,soleado,Saturday,1,20.0
2024-10-05,Dar_c3,Cold Brew,soleado,Saturday,1,20.0
2024-10-05,Dar_c3,Espresso,soleado,Saturday,1,20.0
2024-10-05,Dar_c3,Flat White,soleado,Saturday,1,20.0
2024-10-05,Dar_c3,Latte,soleado,Saturday,1,20.0
2024-10-05,Dar_c3,Mocha,soleado,Saturday,1,20.0
2024-10-05,Gol_c1,Cappuccino,parcialmente nublado,Saturday,1,20.0
2024-10-05,Gol_c1,Cold Brew,parcialmente nublado,Saturday,1,20.0
2024-10-05,Gol_c1,Espresso,parcialmente nublado,Saturday,1,20.0
2024-10-05,Gol_c1,Flat White,parcialmente nublado,Saturday,1,20.0
2024-10-05,Gol_c1,Latte,parcialmente nublado,Saturday,1,20.0
2024-10-05,Gol_c1,Mocha,parcialmente nublado,Saturday,1,20.0
2024-10-05,Gol_c2,Cappuccino,viento fuerte,Saturday,1,20.0
2024-10-05,Gol_c2,Cold Brew,viento fuerte,Saturday,1,20.0
2024-10-05,Gol_c2,Espresso,viento fuerte,Saturday,1,20.0
2024-10-05,Gol_c2,Flat White,viento fuerte,Saturday,1,20.0
2024-10-05,Gol_c2,Latte,viento fuerte,Saturday,1,20.0
2024-10-05,Gol_c2,Mocha,viento fuerte,Saturday,1,20.0
2024-10-05,Gol_c3,Cappuccino,parcialmente nublado,Saturday,1,20.0
2024-10-05,Gol_c3,Cold Brew,parcialmente nublado,Saturday,1,20.0
2024-10-05,Gol_c3,Espresso,parcialmente nublado,Saturday,1,20.0
2024-10-05,Gol_c3,Flat White,parcialmente nublado,Saturday,1,20.0
2024-10-05,Gol_c3,Latte,parcialmente nublado,Saturday,1,20.0
2024-10-05,Gol_c3,Mocha,parcialmente nublado,Saturday,1,20.0
2024-10-05,Gol_c4,Cappuccino,viento fuerte,Saturday,1,20.0
2024-10-05,Gol_c4,Cold Brew,viento fuerte,Saturday,1,20.0
2024-10-05,Gol_c4,Espresso,viento fuerte,Saturday,1,20.0
2024-10-05,Gol_c4,Flat White,viento fuerte,Saturday,1,20.0
2024-10-05,Gol_c4,Latte,viento fuerte,Saturday,1,20.0
2024-10-05,Gol_c4,Mocha,viento fuerte,Saturday,1,20.0
2024-10-05,Gol_c5,Cappuccino,nublado,Saturday,1,20.0
2024-10-05,Gol_c5,Cold Brew,nublado,Saturday,1,20.0
2024-10-05,Gol_c5,Espresso,nublado,Saturday,1,20.0
2024-10-05,Gol_c5,Flat White,nublado,Saturday,1,20.0
2024-10-05,Gol_c5,Latte,nublado,Saturday,1,20.0
2024-10-05,Gol_c5,Mocha,nublado,Saturday,1,20.0
2024-10-05,Gol_c6,Cappuccino,soleado,Saturday,1,20.0
2024-10-05,Gol_c6,Cold Brew,soleado,Saturday,1,20.0
2024-10-05,Gol_c6,Espresso,soleado,Saturday,1,20.0
2024-10-05,Gol_c6,Flat White,soleado,Saturday,1,20.0
2024-10-05,Gol_c6,Latte,soleado,Saturday,1,20.0
2024-10-05,Gol_c6,Mocha,soleado,Saturday,1,20.0
2024-10-05,Hob_c1,Cappuccino,frío extremo,Saturday,1,20.0
2024-10-05,Hob_c1,Cold Brew,frío extremo,Saturday,1,20.0
2024-10-05,Hob_c1,Espresso,frío extremo,Saturday,1,20.0
2024-10-05,Hob_c1,Flat White,frío extremo,Saturday,1,20.0
2024-10-05,Hob_c1,Latte,frío extremo,Saturday,1,20.0
2024-10-05,Hob_c1,Mocha,frío extremo,Saturday,1,20.0
2024-10-05,Hob_c2,Cappuccino,nublado,Saturday,1,20.0
2024-10-05,Hob_c2,Cold Brew,nublado,Saturday,1,20.0
2024-10-05,Hob_c2,Espresso,nublado,Saturday,1,20.0
2024-10-05,Hob_c2,Flat White,nublado,Saturday,1,20.0
2024-10-05,Hob_c2,Latte,nublado,Saturday,1,20.0
2024-10-05,Hob_c2,Mocha,nublado,Saturday,1,20.0
2024-10-05,Hob_c3,Cappuccino,soleado,Saturday,1,20.0
2024-10-05,Hob_c3,Cold Brew,soleado,Saturday,1,20.0
2024-10-05,Hob_c3,Espresso,soleado,Saturday,1,20.0
2024-10-05,Hob_c3,Flat White,soleado,Saturday,1,20.0
2024-10-05,Hob_c3,Latte,soleado,Saturday,1,20.0
2024-10-05,Hob_c3,Mocha,soleado,Saturday,1,20.0
2024-10-05,Hob_c4,Cappuccino,parcialmente nublado,Saturday,1,20.0
2024-10-05,Hob_c4,Cold Brew,parcialmente nublado,Saturday,1,20.0
2024-10-05,Hob_c4,Espresso,parcialmente nublado,Saturday,1,20.0
2024-10-05,Hob_c4,Flat White,parcialmente nublado,Saturday,1,20.0
2024-10-05,Hob_c4,Latte,parcialmente nublado,Saturday,1,20.0
2024-10-05,Hob_c4,Mocha,parcialmente nublado,Saturday,1,20.0
2024-10-05,Mel_c1,Cappuccino,lluvia,Saturday,1,20.0
2024-10-05,Mel_c1,Cold Brew,lluvia,Saturday,1,20.0
2024-10-05,Mel_c1,Espresso,lluvia,Saturday,1,20.0
2024-10-05,Mel_c1,Flat White,lluvia,Saturday,1,20.0
2024-10-05,Mel_c1,Latte,lluvia,Saturday,1,20.0
2024-10-05,Mel_c1,Mocha,lluvia,Saturday,1,20.0
2024-10-05,Mel_c10,Cappuccino,parcialmente nublado,Saturday,1,20.0
2024-10-05,Mel_c10,Cold Brew,parcialmente nublado,Saturday,1,20.0
2024-10-05,Mel_c10,Espresso,parcialmente nublado,Saturday,1,20.0
2024-10-05,Mel_c10,Flat White,parcialmente nublado,Saturday,1,20.0
2024-10-05,Mel_c10,Latte,parcialmente nublado,Saturday,1,20.0
2024-10-05,Mel_c10,Mocha,parcialmente nublado,Saturday,1,20.0
2024-10-05,Mel_c11,Cappuccino,calor extremo,Saturday,1,20.0
2024-10-05,Mel_c11,Cold Brew,calor extremo,Saturday,1,20.0
2024-10-05,Mel_c11,Espresso,calor extremo,Saturday,1,20.0
2024-10-05,Mel_c11,Flat White,calor extremo,Saturday,1,20.0
2024-10-05,Mel_c11,Latte,calor extremo,Saturday,1,20.0
2024-10-05,Mel_c11,Mocha,calor extremo,Saturday,1,20.0
2024-10-05,Mel_c12,Cappuccino,soleado,Saturday,1,20.0
2024-10-05,Mel_c12,Cold Brew,soleado,Saturday,1,20.0
2024-10-05,Mel_c12,Espresso,soleado,Saturday,1,20.0
2024-10-05,Mel_c12,Flat White,soleado,Saturday,1,20.0
2024-10-05,Mel_c12,Latte,soleado,Saturday,1,20.0
2024-10-05,Mel_c12,Mocha,soleado,Saturday,1,20.0
2024-10-05,Mel_c13,Cappuccino,nublado,Saturday,1,20.0
2024-10-05,Mel_c13,Cold Brew,nublado,Saturday,1,20.0
2024-10-05,Mel_c13,Espresso,nublado,Saturday,1,20.0
2024-10-05,Mel_c13,Flat White,nublado,Saturday,1,20.0
2024-10-05,Mel_c13,Latte,nublado,Saturday,1,20.0
2024-10-05,Mel_c13,Mocha,nublado,Saturday,1,20.0
2024-10-05,Mel_c14,Cappuccino,frío extremo,Saturday,1,20.0
2024-10-05,Mel_c14,Cold Brew,frío extremo,Saturday,1,20.0
2024-10-05,Mel_c14,Espresso,frío extremo,Saturday,1,20.0
2024-10-05,Mel_c14,Flat White,frío extremo,Saturday,1,20.0
2024-10-05,Mel_c14,Latte,frío extremo,Saturday,1,20.0
2024-10-05,Mel_c14,Mocha,frío extremo,Saturday,1,20.0
2024-10-05,Mel_c15,Cappuccino,nublado,Saturday,1,20.0
2024-10-05,Mel_c15,Cold Brew,nublado,Saturday,1,20.0
2024-10-05,Mel_c15,Espresso,nublado,Saturday,1,20.0
2024-10-05,Mel_c15,Flat White,nublado,Saturday,1,20.0
2024-10-05,Mel_c15,Latte,nublado,Saturday,1,20.0
2024-10-05,Mel_c15,Mocha,nublado,Saturday,1,20.0
2024-10-05,Mel_c2,Cappuccino,viento fuerte,Saturday,1,20.0
2024-10-05,Mel_c2,Cold Brew,viento fuerte,Saturday,1,20.0
2024-10-05,Mel_c2,Espresso,viento fuerte,Saturday,1,20.0
2024-10-05,Mel_c2,Flat White,viento fuerte,Saturday,1,20.0
2024-10-05,Mel_c2,Latte,viento fuerte,Saturday,1,20.0
2024-10-05,Mel_c2,Mocha,viento fuerte,Saturday,1,20.0
2024-10-05,Mel_c3,Cappuccino,soleado,Saturday,1,20.0
2024-10-05,Mel_c3,Cold Brew,soleado,Saturday,1,20.0
2024-10-05,Mel_c3,Espresso,soleado,Saturday,1,20.0
2024-10-05,Mel_c3,Flat White,soleado,Saturday,1,20.0
2024-10-05,Mel_c3,Latte,soleado,Saturday,1,20.0
2024-10-05,Mel_c3,Mocha,soleado,Saturday,1,20.0
2024-10-05,Mel_c4,Cappuccino,frío extremo,Saturday,1,20.0
2024-10-05,Mel_c4,Cold Brew,frío extremo,Saturday,1,20.0
2024-10-05,Mel_c4,Espresso,frío extremo,Saturday,1,20.0
2024-10-05,Mel_c4,Flat White,frío extremo,Saturday,1,20.0
2024-10-05,Mel_c4,Latte,frío extremo,Saturday,1,20.0
2024-10-05,Mel_c4,Mocha,frío extremo,Saturday,1,20.0
2024-10-05,Mel_c5,Cappuccino,frío extremo,Saturday,1,20.0
2024-10-05,Mel_c5,Cold Brew,frío extremo,Saturday,1,20.0
2024-10-05,Mel_c5,Espresso,frío extremo,Saturday,1,20.0
2024-10-05,Mel_c5,Flat White,frío extremo,Saturday,1,20.0
2024-10-05,Mel_c5,Latte,frío extremo,Saturday,1,20.0
2024-10-05,Mel_c5,Mocha,frío extremo,Saturday,1,20.0
2024-10-05,Mel_c6,Cappuccino,soleado,Saturday,1,20.0
2024-10-05,Mel_c6,Cold Brew,soleado,Saturday,1,20.0
2024-10-05,Mel_c6,Espresso,soleado,Saturday,1,20.0
2024-10-05,Mel_c6,Flat White,soleado,Saturday,1,20.0
2024-10-05,Mel_c6,Latte,soleado,Saturday,1,20.0
2024-10-05,Mel_c6,Mocha,soleado,Saturday,1,20.0
2024-10-05,Mel_c7,Cappuccino,frío extremo,Saturday,1,20.0
2024-10-05,Mel_c7,Cold Brew,frío extremo,Saturday,1,20.0
2024-10-05,Mel_c7,Espresso,frío extremo,Saturday,1,20.0
2024-10-05,Mel_c7,Flat White,frío extremo,Saturday,1,20.0
2024-10-05,Mel_c7,Latte,frío extremo,Saturday,1,20.0
2024-10-05,Mel_c7,Mocha,frío extremo,Saturday,1,20.0
2024-10-05,Mel_c8,Cappuccino,tormenta,Saturday,1,20.0
2024-10-05,Mel_c8,Cold Brew,tormenta,Saturday,1,20.0
2024-10-05,Mel_c8,Espresso,tormenta,Saturday,1,20.0
2024-10-05,Mel_c8,Flat White,tormenta,Saturday,1,20.0
2024-10-05,Mel_c8,Latte,tormenta,Saturday,1,20.0
2024-10-05,Mel_c8,Mocha,tormenta,Saturday,1,20.0
2024-10-05,Mel_c9,Cappuccino,nublado,Saturday,1,20.0
2024-10-05,Mel_c9,Cold Brew,nublado,Saturday,1,20.0
2024-10-05,Mel_c9,Espresso,nublado,Saturday,1,20.0
2024-10-05,Mel_c9,Flat White,nublado,Saturday,1,20.0
2024-10-05,Mel_c9,Latte,nublado,Saturday,1,20.0
2024-10-05,Mel_c9,Mocha,nublado,Saturday,1,20.0
2024-10-05,Per_c1,Cappuccino,frío extremo,Saturday,1,20.0
2024-10-05,Per_c1,Cold Brew,frío extremo,Saturday,1,20.0
2024-10-05,Per_c1,Espresso,frío extremo,Saturday,1,20.0
2024-10-05,Per_c1,Flat White,frío extremo,Saturday,1,20.0
2024-10-05,Per_c1,Latte,frío extremo,Saturday,1,20.0
2024-10-05,Per_c1,Mocha,frío extremo,Saturday,1,20.0
2024-10-05,Per_c10,Cappuccino,frío extremo,Saturday,1,20.0
2024-10-05,Per_c10,Cold Brew,frío extremo,Saturday,1,20.0
2024-10-05,Per_c10,Espresso,frío extremo,Saturday,1,20.0
2024-10-05,Per_c10,Flat White,frío extremo,Saturday,1,20.0
2024-10-05,Per_c10,Latte,frío extremo,Saturday,1,20.0
2024-10-05,Per_c10,Mocha,frío extremo,Saturday,1,20.0
2024-10-05,Per_c2,Cappuccino,nublado,Saturday,1,20.0
2024-10-05,Per_c2,Cold Brew,nublado,Saturday,1,20.0
2024-10-05,Per_c2,Espresso,nublado,Saturday,1,20.0
2024-10-05,Per_c2,Flat White,nublado,Saturday,1,20.0
2024-10-05,Per_c2,Latte,nublado,Saturday,1,20.0
2024-10-05,Per_c2,Mocha,nublado,Saturday,1,20.0
2024-10-05,Per_c3,Cappuccino,soleado,Saturday,1,20.0
2024-10-05,Per_c3,Cold Brew,soleado,Saturday,1,20.0
2024-10-05,Per_c3,Espresso,soleado,Saturday,1,20.0
2024-10-05,Per_c3,Flat White,soleado,Saturday,1,20.0
2024-10-05,Per_c3,Latte,soleado,Saturday,1,20.0
2024-10-05,Per_c3,Mocha,soleado,Saturday,1,20.0
2024-10-05,Per_c4,Cappuccino,soleado,Saturday,1,20.0
2024-10-05,Per_c4,Cold Brew,soleado,Saturday,1,20.0
2024-10-05,Per_c4,Espresso,soleado,Saturday,1,20.0
2024-10-05,Per_c4,Flat White,soleado,Saturday,1,20.0
2024-10-05,Per_c4,Latte,soleado,Saturday,1,20.0
2024-10-05,Per_c4,Mocha,soleado,Saturday,1,20.0
2024-10-05,Per_c5,Cappuccino,soleado,Saturday,1,20.0
2024-10-05,Per_c5,Cold Brew,soleado,Saturday,1,20.0
2024-10-05,Per_c5,Espresso,soleado,Saturday,1,20.0
2024-10-05,Per_c5,Flat White,soleado,Saturday,1,20.0
2024-10-05,Per_c5,Latte,soleado,Saturday,1,20.0
2024-10-05,Per_c5,Mocha,soleado,Saturday,1,20.0
2024-10-05,Per_c6,Cappuccino,calor extremo,Saturday,1,20.0
2024-10-05,Per_c6,Cold Brew,calor extremo,Saturday,1,20.0
2024-10-05,Per_c6,Espresso,calor extremo,Saturday,1,20.0
2024-10-05,Per_c6,Flat White,calor extremo,Saturday,1,20.0
2024-10-05,Per_c6,Latte,calor extremo,Saturday,1,20.0
2024-10-05,Per_c6,Mocha,calor extremo,Saturday,1,20.0
2024-10-05,Per_c7,Cappuccino,soleado,Saturday,1,20.0
2024-10-05,Per_c7,Cold Brew,soleado,Saturday,1,20.0
2024-10-05,Per_c7,Espresso,soleado,Saturday,1,20.0
2024-10-05,Per_c7,Flat White,soleado,Saturday,1,20.0
2024-10-05,Per_c7,Latte,soleado,Saturday,1,20.0
2024-10-05,Per_c7,Mocha,soleado,Saturday,1,20.0
2024-10-05,Per_c8,Cappuccino,calor extremo,Saturday,1,20.0
2024-10-05,Per_c8,Cold Brew,calor extremo,Saturday,1,20.0
2024-10-05,Per_c8,Espresso,calor extremo,Saturday,1,20.0
2024-10-05,Per_c8,Flat White,calor extremo,Saturday,1,20.0
2024-10-05,Per_c8,Latte,calor extremo,Saturday,1,20.0
2024-10-05,Per_c8,Mocha,calor extremo,Saturday,1,20.0
2024-10-05,Per_c9,Cappuccino,frío extremo,Saturday,1,20.0
2024-10-05,Per_c9,Cold Brew,frío extremo,Saturday,1,20.0
2024-10-05,Per_c9,Espresso,frío extremo,Saturday,1,20.0
2024-10-05,Per_c9,Flat White,frío extremo,Saturday,1,20.0
2024-10-05,Per_c9,Latte,frío extremo,Saturday,1,20.0
2024-10-05,Per_c9,Mocha,frío extremo,Saturday,1,20.0
2024-10-05,Syd_c1,Cappuccino,viento fuerte,Saturday,1,20.0
2024-10-05,Syd_c1,Cold Brew,viento fuerte,Saturday,1,20.0
2024-10-05,Syd_c1,Espresso,viento fuerte,Saturday,1,20.0
2024-10-05,Syd_c1,Flat White,viento fuerte,Saturday,1,20.0
2024-10-05,Syd_c1,Latte,viento fuerte,Saturday,1,20.0
2024-10-05,Syd_c1,Mocha,viento fuerte,Saturday,1,20.0
2024-10-05,Syd_c10,Cappuccino,nublado,Saturday,1,20.0
2024-10-05,Syd_c10,Cold Brew,nublado,Saturday,1,20.0
2024-10-05,Syd_c10,Espresso,nublado,Saturday,1,20.0
2024-10-05,Syd_c10,Flat White,nublado,Saturday,1,20.0
2024-10-05,Syd_c10,Latte,nublado,Saturday,1,20.0
2024-10-05,Syd_c10,Mocha,nublado,Saturday,1,20.0
2024-10-05,Syd_c11,Cappuccino,soleado,Saturday,1,20.0
2024-10-05,Syd_c11,Cold Brew,soleado,Saturday,1,20.0
2024-10-05,Syd_c11,Espresso,soleado,Saturday,1,20.0
2024-10-05,Syd_c11,Flat White,soleado,Saturday,1,20.0
2024-10-05,Syd_c11,Latte,soleado,Saturday,1,20.0
2024-10-05,Syd_c11,Mocha,soleado,Saturday,1,20.0
2024-10-05,Syd_c12,Cappuccino,nublado,Saturday,1,20.0
2024-10-05,Syd_c12,Cold Brew,nublado,Saturday,1,20.0
2024-10-05,Syd_c12,Espresso,nublado,Saturday,1,20.0
2024-10-05,Syd_c12,Flat White,nublado,Saturday,1,20.0
