fecha,cafeteria_id,producto,clima,dia_semana,es_finde,real,predicho,error
2024-10-05,Syd_c5,Cold Brew,tormenta,Saturday,1,27.0,38.11130109015319,-11.11130109015319
2024-10-05,Syd_c5,Espresso,tormenta,Saturday,1,12.0,20.63673042604506,-8.636730426045059
2024-10-05,Syd_c5,Flat White,tormenta,Saturday,1,86.0,113.33645349884071,-27.33645349884071
2024-10-05,Syd_c5,Latte,tormenta,Saturday,1,49.0,75.61506796865979,-26.615067968659787
2024-10-05,Syd_c5,Mocha,tormenta,Saturday,1,28.0,38.128948660043996,-10.128948660043996
2024-10-05,Syd_c6,Cappuccino,nublado,Saturday,1,132.0,127.71017712426837,4.28982287573163
2024-10-05,Syd_c6,Cold Brew,nublado,Saturday,1,28.0,51.41453554749866,-23.41453554749866
2024-10-05,Syd_c6,Espresso,nublado,Saturday,1,21.0,25.581054031712423,-4.581054031712423
2024-10-05,Syd_c6,Flat White,nublado,Saturday,1,157.0,152.190724842044,4.8092751579559945
2024-10-05,Syd_c6,Latte,nublado,Saturday,1,124.0,100.75401202421682,23.24598797578318
2024-10-05,Syd_c6,Mocha,nublado,Saturday,1,45.0,51.35233839976692,-6.352338399766921
2024-10-05,Syd_c7,Cappuccino,nublado,Saturday,1,106.0,124.82850391667398,-18.82850391667398
2024-10-05,Syd_c7,Cold Brew,nublado,Saturday,1,47.0,50.470549534823604,-3.470549534823604
2024-10-05,Syd_c7,Espresso,nublado,Saturday,1,29.0,24.647771429244358,4.352228570755642
2024-10-05,Syd_c7,Flat White,nublado,Saturday,1,144.0,148.51891451095648,-4.518914510956478
2024-10-05,Syd_c7,Latte,nublado,Saturday,1,98.0,99.54063820488082,-1.5406382048808211
2024-10-05,Syd_c7,Mocha,nublado,Saturday,1,57.0,50.306526031315556,6.693473968684444
2024-10-05,Syd_c8,Cappuccino,soleado,Saturday,1,94.0,126.4488520448779,-32.448852044877896
2024-10-05,Syd_c8,Cold Brew,soleado,Saturday,1,42.0,50.507015598267444,-8.507015598267444
2024-10-05,Syd_c8,Espresso,soleado,Saturday,1,27.0,24.769744485322132,2.230255514677868
2024-10-05,Syd_c8,Flat White,soleado,Saturday,1,149.0,151.19009341858174,-2.190093418581739
2024-10-05,Syd_c8,Latte,soleado,Saturday,1,76.0,100.44077261295558,-24.440772612955584
2024-10-05,Syd_c8,Mocha,soleado,Saturday,1,39.0,50.34793757676617,-11.34793757676617
2024-10-05,Syd_c9,Cappuccino,lluvia,Saturday,1,100.0,94.52943971582702,5.470560284172976
2024-10-05,Syd_c9,Cold Brew,lluvia,Saturday,1,55.0,37.48244463072023,17.51755536927977
2024-10-05,Syd_c9,Espresso,lluvia,Saturday,1,25.0,19.345066617622013,5.654933382377987
2024-10-05,Syd_c9,Flat White,lluvia,Saturday,1,157.0,113.19986032718828,43.800139672811724
2024-10-05,Syd_c9,Latte,lluvia,Saturday,1,85.0,76.04426636056829,8.955733639431713
2024-10-05,Syd_c9,Mocha,lluvia,Saturday,1,41.0,37.69891155696965,3.301088443030352
2024-10-06,Ade_c1,Cappuccino,nublado,Sunday,1,148.0,127.45793082359577,20.542069176404226
2024-10-06,Ade_c1,Cold Brew,nublado,Sunday,1,71.0,51.52256536885738,19.47743463114262
2024-10-06,Ade_c1,Espresso,nublado,Sunday,1,7.0,25.677675421129965,-18.677675421129965
2024-10-06,Ade_c1,Flat White,nublado,Sunday,1,168.0,152.29699842077827,15.703001579221734
2024-10-06,Ade_c1,Latte,nublado,Sunday,1,107.0,100.84881475785521,6.151185242144791
2024-10-06,Ade_c1,Mocha,nublado,Sunday,1,55.0,51.46036822112564,3.5396317788743588
2024-10-06,Ade_c2,Cappuccino,soleado,Sunday,1,86.0,129.2355909386757,-43.2355909386757
2024-10-06,Ade_c2,Cold Brew,soleado,Sunday,1,28.0,49.87969111706177,-21.879691117061768
2024-10-06,Ade_c2,Espresso,soleado,Sunday,1,20.0,24.745599212971882,-4.745599212971882
2024-10-06,Ade_c2,Flat White,soleado,Sunday,1,136.0,148.08987608484614,-12.08987608484614
2024-10-06,Ade_c2,Latte,soleado,Sunday,1,63.0,98.61108854004692,-35.61108854004692
2024-10-06,Ade_c2,Mocha,soleado,Sunday,1,44.0,51.33644920025555,-7.336449200255551
2024-10-06,Ade_c3,Cappuccino,calor extremo,Sunday,1,100.0,80.16611992148185,19.83388007851815
2024-10-06,Ade_c3,Cold Brew,calor extremo,Sunday,1,211.0,178.83086056089655,32.169139439103446
2024-10-06,Ade_c3,Espresso,calor extremo,Sunday,1,22.0,26.69300133479448,-4.693001334794481
2024-10-06,Ade_c3,Flat White,calor extremo,Sunday,1,87.0,104.88911760121988,-17.88911760121988
2024-10-06,Ade_c3,Latte,calor extremo,Sunday,1,71.0,77.81386565151288,-6.813865651512884
2024-10-06,Ade_c3,Mocha,calor extremo,Sunday,1,52.0,51.90998992257309,0.09001007742691058
2024-10-06,Ade_c4,Cappuccino,soleado,Sunday,1,115.0,124.87530863853317,-9.87530863853317
2024-10-06,Ade_c4,Cold Brew,soleado,Sunday,1,51.0,50.896485078681444,0.10351492131855622
2024-10-06,Ade_c4,Espresso,soleado,Sunday,1,18.0,25.23667659336175,-7.23667659336175
2024-10-06,Ade_c4,Flat White,soleado,Sunday,1,136.0,154.37354462482753,-18.37354462482753
2024-10-06,Ade_c4,Latte,soleado,Sunday,1,99.0,99.36842427487528,-0.36842427487528084
2024-10-06,Ade_c4,Mocha,soleado,Sunday,1,44.0,50.79914969907751,-6.79914969907751
2024-10-06,Bri_c1,Cappuccino,parcialmente nublado,Sunday,1,91.0,125.92035003675342,-34.92035003675342
2024-10-06,Bri_c1,Cold Brew,parcialmente nublado,Sunday,1,30.0,51.164828204250355,-21.164828204250355
2024-10-06,Bri_c1,Espresso,parcialmente nublado,Sunday,1,17.0,25.370457330656432,-8.370457330656432
2024-10-06,Bri_c1,Flat White,parcialmente nublado,Sunday,1,96.0,151.15455189548712,-55.15455189548712
2024-10-06,Bri_c1,Latte,parcialmente nublado,Sunday,1,91.0,99.8458366844929,-8.845836684492895
2024-10-06,Bri_c1,Mocha,parcialmente nublado,Sunday,1,35.0,51.094603790950025,-16.094603790950025
2024-10-06,Bri_c10,Cappuccino,frío extremo,Sunday,1,105.0,76.56283650701343,28.43716349298657
2024-10-06,Bri_c10,Cold Brew,frío extremo,Sunday,1,22.0,20.413976967178044,1.5860230328219558
2024-10-06,Bri_c10,Espresso,frío extremo,Sunday,1,17.0,19.002703279528202,-2.002703279528202
2024-10-06,Bri_c10,Flat White,frío extremo,Sunday,1,116.0,94.97757482704813,21.02242517295187
2024-10-06,Bri_c10,Latte,frío extremo,Sunday,1,93.0,76.30923542631187,16.690764573688128
2024-10-06,Bri_c10,Mocha,frío extremo,Sunday,1,124.0,94.0170778559154,29.982922144084597
2024-10-06,Bri_c2,Cappuccino,calor extremo,Sunday,1,57.0,78.78031125168371,-21.780311251683713
2024-10-06,Bri_c2,Cold Brew,calor extremo,Sunday,1,179.0,178.34232699391941,0.6576730060805858
2024-10-06,Bri_c2,Espresso,calor extremo,Sunday,1,11.0,25.681159917160436,-14.681159917160436
2024-10-06,Bri_c2,Flat White,calor extremo,Sunday,1,71.0,103.15976968104917,-32.15976968104917
2024-10-06,Bri_c2,Latte,calor extremo,Sunday,1,80.0,76.77050939212816,3.2294906078718384
2024-10-06,Bri_c2,Mocha,calor extremo,Sunday,1,38.0,50.86663366318837,-12.866633663188367
2024-10-06,Bri_c3,Cappuccino,parcialmente nublado,Sunday,1,122.0,126.51212129252727,-4.512121292527269
2024-10-06,Bri_c3,Cold Brew,parcialmente nublado,Sunday,1,51.0,51.21465691885036,-0.2146569188503591
2024-10-06,Bri_c3,Espresso,parcialmente nublado,Sunday,1,41.0,25.42028604525644,15.57971395474356
2024-10-06,Bri_c3,Flat White,parcialmente nublado,Sunday,1,115.0,151.79770809238178,-36.79770809238178
2024-10-06,Bri_c3,Latte,parcialmente nublado,Sunday,1,88.0,102.34531655234194,-14.345316552341941
2024-10-06,Bri_c3,Mocha,parcialmente nublado,Sunday,1,39.0,51.14443250555003,-12.144432505550029
2024-10-06,Bri_c4,Cappuccino,frío extremo,Sunday,1,84.0,77.767288298397,6.2327117016029945
2024-10-06,Bri_c4,Cold Brew,frío extremo,Sunday,1,23.0,20.533203344101704,2.466796655898296
2024-10-06,Bri_c4,Espresso,frío extremo,Sunday,1,30.0,19.898849606035967,10.101150393964033
2024-10-06,Bri_c4,Flat White,frío extremo,Sunday,1,95.0,96.13472059009572,-1.134720590095725
2024-10-06,Bri_c4,Latte,frío extremo,Sunday,1,113.0,77.38782932586813,35.612170674131875
2024-10-06,Bri_c4,Mocha,frío extremo,Sunday,1,138.0,94.97697817093201,43.023021829067986
2024-10-06,Bri_c5,Cappuccino,frío extremo,Sunday,1,98.0,75.16540106319725,22.83459893680275
2024-10-06,Bri_c5,Cold Brew,frío extremo,Sunday,1,11.0,20.240528370862936,-9.240528370862936
2024-10-06,Bri_c5,Espresso,frío extremo,Sunday,1,29.0,18.875178040240833,10.124821959759167
2024-10-06,Bri_c5,Flat White,frío extremo,Sunday,1,149.0,94.97633295819627,54.02366704180373
2024-10-06,Bri_c5,Latte,frío extremo,Sunday,1,109.0,76.25787674776022,32.74212325223978
2024-10-06,Bri_c5,Mocha,frío extremo,Sunday,1,95.0,93.86158644753834,1.1384135524616568
2024-10-06,Bri_c6,Cappuccino,soleado,Sunday,1,136.0,126.69255066502883,9.307449334971167
2024-10-06,Bri_c6,Cold Brew,soleado,Sunday,1,57.0,51.128999919335726,5.871000080664274
2024-10-06,Bri_c6,Espresso,soleado,Sunday,1,17.0,25.46321275418191,-8.46321275418191
2024-10-06,Bri_c6,Flat White,soleado,Sunday,1,168.0,152.1663403387554,15.83365966124461
2024-10-06,Bri_c6,Latte,soleado,Sunday,1,148.0,101.13467358198784,46.86532641801216
2024-10-06,Bri_c6,Mocha,soleado,Sunday,1,61.0,50.96992189783445,10.030078102165547
2024-10-06,Bri_c7,Cappuccino,calor extremo,Sunday,1,122.0,80.70807466206615,41.29192533793385
2024-10-06,Bri_c7,Cold Brew,calor extremo,Sunday,1,153.0,182.79244312126175,-29.792443121261755
2024-10-06,Bri_c7,Espresso,calor extremo,Sunday,1,36.0,26.020682025357438,9.979317974642562
2024-10-06,Bri_c7,Flat White,calor extremo,Sunday,1,96.0,103.69492067308609,-7.694920673086088
2024-10-06,Bri_c7,Latte,calor extremo,Sunday,1,116.0,82.74144091357363,33.258559086426374
2024-10-06,Bri_c7,Mocha,calor extremo,Sunday,1,63.0,53.73825209896733,9.26174790103267
2024-10-06,Bri_c8,Cappuccino,frío extremo,Sunday,1,71.0,73.97286703977882,-2.9728670397788193
2024-10-06,Bri_c8,Cold Brew,frío extremo,Sunday,1,3.0,20.012829910996633,-17.012829910996633
2024-10-06,Bri_c8,Espresso,frío extremo,Sunday,1,11.0,18.64747958037453,-7.6474795803745295
2024-10-06,Bri_c8,Flat White,frío extremo,Sunday,1,59.0,93.89263772883191,-34.892637728831915
2024-10-06,Bri_c8,Latte,frío extremo,Sunday,1,40.0,75.19105859335043,-35.191058593350434
2024-10-06,Bri_c8,Mocha,frío extremo,Sunday,1,77.0,93.53052181671984,-16.53052181671984
2024-10-06,Bri_c9,Cappuccino,nublado,Sunday,1,125.0,128.9622032192058,-3.9622032192058043
2024-10-06,Bri_c9,Cold Brew,nublado,Sunday,1,50.0,51.711466111814595,-1.7114661118145946
2024-10-06,Bri_c9,Espresso,nublado,Sunday,1,16.0,25.79222945403732,-9.792229454037319
2024-10-06,Bri_c9,Flat White,nublado,Sunday,1,180.0,152.1997696864011,27.800230313598888
2024-10-06,Bri_c9,Latte,nublado,Sunday,1,91.0,100.96336879076256,-9.963368790762559
2024-10-06,Bri_c9,Mocha,nublado,Sunday,1,67.0,51.57492225403299,15.425077745967009
2024-10-06,Cai_c1,Cappuccino,viento fuerte,Sunday,1,100.0,126.44850849430948,-26.44850849430948
2024-10-06,Cai_c1,Cold Brew,viento fuerte,Sunday,1,37.0,51.45951140891363,-14.459511408913627
2024-10-06,Cai_c1,Espresso,viento fuerte,Sunday,1,27.0,25.46321275418191,1.5367872458180898
2024-10-06,Cai_c1,Flat White,viento fuerte,Sunday,1,161.0,147.8705997164386,13.12940028356141
2024-10-06,Cai_c1,Latte,viento fuerte,Sunday,1,108.0,100.71105711371523,7.288942886284772
2024-10-06,Cai_c1,Mocha,viento fuerte,Sunday,1,58.0,51.300433387412355,6.699566612587645
2024-10-06,Cai_c2,Cappuccino,nublado,Sunday,1,122.0,127.19341517837937,-5.193415178379368
2024-10-06,Cai_c2,Cold Brew,nublado,Sunday,1,56.0,52.36189235894567,3.638107641054333
2024-10-06,Cai_c2,Espresso,nublado,Sunday,1,22.0,26.153316527211544,-4.153316527211544
2024-10-06,Cai_c2,Flat White,nublado,Sunday,1,194.0,152.8077860242856,41.192213975714395
2024-10-06,Cai_c2,Latte,nublado,Sunday,1,111.0,102.73816830293796,8.261831697062036
2024-10-06,Cai_c2,Mocha,nublado,Sunday,1,58.0,52.102319456569,5.897680543431001
2024-10-06,Cai_c3,Cappuccino,soleado,Sunday,1,123.0,128.01950568469653,-5.019505684696526
2024-10-06,Cai_c3,Cold Brew,soleado,Sunday,1,52.0,51.805654503485414,0.1943454965145861
2024-10-06,Cai_c3,Espresso,soleado,Sunday,1,26.0,25.443549330253514,0.5564506697464857
2024-10-06,Cai_c3,Flat White,soleado,Sunday,1,167.0,155.308929158883,11.69107084111701
2024-10-06,Cai_c3,Latte,soleado,Sunday,1,91.0,103.62796644396289,-12.62796644396289
2024-10-06,Cai_c3,Mocha,soleado,Sunday,1,46.0,51.96171036454565,-5.961710364545652
2024-10-06,Cai_c4,Cappuccino,calor extremo,Sunday,1,57.0,78.6339299128298,-21.6339299128298
2024-10-06,Cai_c4,Cold Brew,calor extremo,Sunday,1,160.0,177.06310705567404,-17.06310705567404
2024-10-06,Cai_c4,Espresso,calor extremo,Sunday,1,23.0,25.28018457444347,-2.280184574443471
2024-10-06,Cai_c4,Flat White,calor extremo,Sunday,1,86.0,99.77883504282892,-13.778835042828916
2024-10-06,Cai_c4,Latte,calor extremo,Sunday,1,87.0,76.9665187802817,10.033481219718297
2024-10-06,Cai_c4,Mocha,calor extremo,Sunday,1,31.0,50.43694259976414,-19.436942599764137
2024-10-06,Cai_c5,Cappuccino,viento fuerte,Sunday,1,136.0,123.81743376743846,12.182566232561541
2024-10-06,Cai_c5,Cold Brew,viento fuerte,Sunday,1,44.0,51.08314727391901,-7.0831472739190104
2024-10-06,Cai_c5,Espresso,viento fuerte,Sunday,1,43.0,25.42333878859931,17.57666121140069
2024-10-06,Cai_c5,Flat White,viento fuerte,Sunday,1,178.0,151.56160852543917,26.43839147456083
2024-10-06,Cai_c5,Latte,viento fuerte,Sunday,1,104.0,99.51909271731027,4.480907282689728
2024-10-06,Cai_c5,Mocha,viento fuerte,Sunday,1,63.0,51.11842606588641,11.88157393411359
2024-10-06,Cai_c6,Cappuccino,soleado,Sunday,1,126.0,126.54806919438187,-0.548069194381867
2024-10-06,Cai_c6,Cold Brew,soleado,Sunday,1,53.0,51.45951140891363,1.5404885910863726
2024-10-06,Cai_c6,Espresso,soleado,Sunday,1,34.0,25.46321275418191,8.53678724581809
2024-10-06,Cai_c6,Flat White,soleado,Sunday,1,167.0,152.75999964460217,14.240000355397825
2024-10-06,Cai_c6,Latte,soleado,Sunday,1,144.0,101.46518507156574,42.53481492843426
2024-10-06,Cai_c6,Mocha,soleado,Sunday,1,77.0,51.300433387412355,25.699566612587645
2024-10-06,Can_c1,Cappuccino,soleado,Sunday,1,134.0,123.73964754671101,10.260352453288988
2024-10-06,Can_c1,Cold Brew,soleado,Sunday,1,76.0,49.47190006543813,26.528099934561872
2024-10-06,Can_c1,Espresso,soleado,Sunday,1,32.0,25.310260535683362,6.689739464316638
2024-10-06,Can_c1,Flat White,soleado,Sunday,1,180.0,146.32684054233758,33.67315945766242
2024-10-06,Can_c1,Latte,soleado,Sunday,1,79.0,99.08405563266452,-20.084055632664516
2024-10-06,Can_c1,Mocha,soleado,Sunday,1,50.0,51.395259070659066,-1.3952590706590655
2024-10-06,Can_c2,Cappuccino,frío extremo,Sunday,1,53.0,75.1595155962565,-22.159515596256497
2024-10-06,Can_c2,Cold Brew,frío extremo,Sunday,1,14.0,20.156878740373315,-6.156878740373315
2024-10-06,Can_c2,Espresso,frío extremo,Sunday,1,21.0,18.791528409751212,2.208471590248788
2024-10-06,Can_c2,Flat White,frío extremo,Sunday,1,93.0,94.97044749125551,-1.9704474912555128
2024-10-06,Can_c2,Latte,frío extremo,Sunday,1,99.0,75.33510742272712,23.66489257727288
2024-10-06,Can_c2,Mocha,frío extremo,Sunday,1,87.0,93.67457064609653,-6.674570646096527
2024-10-06,Can_c3,Cappuccino,parcialmente nublado,Sunday,1,137.0,125.58522305099689,11.414776949003112
2024-10-06,Can_c3,Cold Brew,parcialmente nublado,Sunday,1,63.0,50.96919485112121,12.030805148878791
2024-10-06,Can_c3,Espresso,parcialmente nublado,Sunday,1,31.0,25.370457330656432,5.629542669343568
2024-10-06,Can_c3,Flat White,parcialmente nublado,Sunday,1,170.0,155.37892219647426,14.621077803525736
2024-10-06,Can_c3,Latte,parcialmente nublado,Sunday,1,121.0,99.9598836384338,21.040116361566206
2024-10-06,Can_c3,Mocha,parcialmente nublado,Sunday,1,42.0,51.094603790950025,-9.094603790950025
2024-10-06,Dar_c1,Cappuccino,nublado,Sunday,1,133.0,127.7029440801822,5.297055919817794
2024-10-06,Dar_c1,Cold Brew,nublado,Sunday,1,62.0,52.99903291428549,9.000967085714507
2024-10-06,Dar_c1,Espresso,nublado,Sunday,1,33.0,26.30025000133161,6.699749998668391
2024-10-06,Dar_c1,Flat White,nublado,Sunday,1,190.0,153.77940009867385,36.22059990132615
2024-10-06,Dar_c1,Latte,nublado,Sunday,1,106.0,102.95427533689121,3.0457246631087855
2024-10-06,Dar_c1,Mocha,nublado,Sunday,1,62.0,52.13747063456205,9.86252936543795
2024-10-06,Dar_c2,Cappuccino,lluvia,Sunday,1,69.0,93.56770905670105,-24.567709056701048
2024-10-06,Dar_c2,Cold Brew,lluvia,Sunday,1,20.0,38.20902710189076,-18.20902710189076
2024-10-06,Dar_c2,Espresso,lluvia,Sunday,1,9.0,19.177830195996673,-10.177830195996673
2024-10-06,Dar_c2,Flat White,lluvia,Sunday,1,71.0,112.98194577390083,-41.98194577390083
2024-10-06,Dar_c2,Latte,lluvia,Sunday,1,61.0,75.46265287091067,-14.462652870910674
2024-10-06,Dar_c2,Mocha,lluvia,Sunday,1,45.0,38.377651098645096,6.622348901354904
2024-10-06,Dar_c3,Cappuccino,soleado,Sunday,1,140.0,127.363555438346,12.636444561654002
2024-10-06,Dar_c3,Cold Brew,soleado,Sunday,1,51.0,51.980147598131374,-0.9801475981313743
2024-10-06,Dar_c3,Espresso,soleado,Sunday,1,33.0,25.983848943399654,7.016151056600346
2024-10-06,Dar_c3,Flat White,soleado,Sunday,1,176.0,153.054220472219,22.945779527781013
2024-10-06,Dar_c3,Latte,soleado,Sunday,1,94.0,101.98582126078348,-7.9858212607834815
2024-10-06,Dar_c3,Mocha,soleado,Sunday,1,52.0,51.8210695766301,0.1789304233698985
2024-10-06,Gol_c1,Cappuccino,viento fuerte,Sunday,1,125.0,121.96942261406974,3.0305773859302576
2024-10-06,Gol_c1,Cold Brew,viento fuerte,Sunday,1,46.0,53.26622012068192,-7.266220120681922
2024-10-06,Gol_c1,Espresso,viento fuerte,Sunday,1,32.0,25.45829257771181,6.541707422288191
2024-10-06,Gol_c1,Flat White,viento fuerte,Sunday,1,161.0,148.58979641717337,12.410203582826625
2024-10-06,Gol_c1,Latte,viento fuerte,Sunday,1,115.0,100.6746579417686,14.3253420582314
2024-10-06,Gol_c1,Mocha,viento fuerte,Sunday,1,37.0,51.38934435608788,-14.389344356087882
2024-10-06,Gol_c2,Cappuccino,calor extremo,Sunday,1,71.0,79.04613421012978,-8.046134210129779
2024-10-06,Gol_c2,Cold Brew,calor extremo,Sunday,1,168.0,176.31555566290055,-8.31555566290055
2024-10-06,Gol_c2,Espresso,calor extremo,Sunday,1,39.0,25.49325245401531,13.506747545984691
2024-10-06,Gol_c2,Flat White,calor extremo,Sunday,1,110.0,103.50202648960337,6.497973510396633
2024-10-06,Gol_c2,Latte,calor extremo,Sunday,1,109.0,77.47194347666846,31.528056523331543
2024-10-06,Gol_c2,Mocha,calor extremo,Sunday,1,62.0,50.97425587755352,11.025744122446483
2024-10-06,Gol_c3,Cappuccino,parcialmente nublado,Sunday,1,136.0,125.5256971195973,10.474302880402703
2024-10-06,Gol_c3,Cold Brew,parcialmente nublado,Sunday,1,49.0,50.961725182422235,-1.961725182422235
2024-10-06,Gol_c3,Espresso,parcialmente nublado,Sunday,1,21.0,25.30191669710253,-4.301916697102531
2024-10-06,Gol_c3,Flat White,parcialmente nublado,Sunday,1,168.0,148.07707317804173,19.92292682195827
2024-10-06,Gol_c3,Latte,parcialmente nublado,Sunday,1,110.0,99.70476685118182,10.295233148818184
2024-10-06,Gol_c3,Mocha,parcialmente nublado,Sunday,1,47.0,50.85754489845424,-3.8575448984542433
2024-10-06,Gol_c4,Cappuccino,frío extremo,Sunday,1,65.0,75.01546676687981,-10.015466766879811
2024-10-06,Gol_c4,Cold Brew,frío extremo,Sunday,1,16.0,20.012829910996633,-4.012829910996633
2024-10-06,Gol_c4,Espresso,frío extremo,Sunday,1,21.0,18.64747958037453,2.3525204196254705
2024-10-06,Gol_c4,Flat White,frío extremo,Sunday,1,66.0,95.50707792289478,-29.50707792289478
2024-10-06,Gol_c4,Latte,frío extremo,Sunday,1,63.0,75.19105859335043,-12.191058593350434
2024-10-06,Gol_c4,Mocha,frío extremo,Sunday,1,76.0,93.53052181671984,-17.53052181671984
2024-10-06,Gol_c5,Cappuccino,soleado,Sunday,1,159.0,126.84291924912826,32.15708075087174
2024-10-06,Gol_c5,Cold Brew,soleado,Sunday,1,59.0,50.92652578609242,8.07347421390758
2024-10-06,Gol_c5,Espresso,soleado,Sunday,1,38.0,25.959355098747036,12.040644901252964
2024-10-06,Gol_c5,Flat White,soleado,Sunday,1,173.0,153.0364552467365,19.963544753263506
2024-10-06,Gol_c5,Latte,soleado,Sunday,1,125.0,101.8978506113386,23.102149388661402
2024-10-06,Gol_c5,Mocha,soleado,Sunday,1,51.0,50.9221935566078,0.07780644339219833
2024-10-06,Gol_c6,Cappuccino,frío extremo,Sunday,1,94.0,76.56283650701343,17.43716349298657
2024-10-06,Gol_c6,Cold Brew,frío extremo,Sunday,1,27.0,20.413976967178044,6.586023032821956
2024-10-06,Gol_c6,Espresso,frío extremo,Sunday,1,24.0,19.002703279528202,4.997296720471798
2024-10-06,Gol_c6,Flat White,frío extremo,Sunday,1,128.0,95.31077758703012,32.68922241296988
2024-10-06,Gol_c6,Latte,frío extremo,Sunday,1,91.0,76.38416171053251,14.61583828946749
2024-10-06,Gol_c6,Mocha,frío extremo,Sunday,1,118.0,94.0170778559154,23.982922144084597
2024-10-06,Hob_c1,Cappuccino,parcialmente nublado,Sunday,1,145.0,126.03605188266472,18.963948117335278
2024-10-06,Hob_c1,Cold Brew,parcialmente nublado,Sunday,1,44.0,50.17040441854511,-6.170404418545111
2024-10-06,Hob_c1,Espresso,parcialmente nublado,Sunday,1,37.0,24.632917180967475,12.367082819032525
2024-10-06,Hob_c1,Flat White,parcialmente nublado,Sunday,1,165.0,151.5904107755744,13.409589224425588
2024-10-06,Hob_c1,Latte,parcialmente nublado,Sunday,1,86.0,102.29069499889293,-16.29069499889293
2024-10-06,Hob_c1,Mocha,parcialmente nublado,Sunday,1,60.0,50.16957017149619,9.83042982850381
2024-10-06,Hob_c2,Cappuccino,viento fuerte,Sunday,1,141.0,126.84505104813539,14.154948951864611
2024-10-06,Hob_c2,Cold Brew,viento fuerte,Sunday,1,50.0,51.44293982245925,-1.4429398224592518
2024-10-06,Hob_c2,Espresso,viento fuerte,Sunday,1,24.0,25.43507695355421,-1.4350769535542085
2024-10-06,Hob_c2,Flat White,viento fuerte,Sunday,1,114.0,153.2154646500071,-39.21546465000711
2024-10-06,Hob_c2,Latte,viento fuerte,Sunday,1,82.0,100.04391607280687,-18.043916072806866
2024-10-06,Hob_c2,Mocha,viento fuerte,Sunday,1,32.0,51.22318258400907,-19.223182584009074
2024-10-06,Hob_c3,Cappuccino,lluvia,Sunday,1,109.0,95.14421581102083,13.855784188979172
2024-10-06,Hob_c3,Cold Brew,lluvia,Sunday,1,21.0,38.80336318218521,-17.80336318218521
2024-10-06,Hob_c3,Espresso,lluvia,Sunday,1,21.0,19.646647187635434,1.353352812364566
2024-10-06,Hob_c3,Flat White,lluvia,Sunday,1,137.0,115.11830779826408,21.881692201735916
2024-10-06,Hob_c3,Latte,lluvia,Sunday,1,69.0,74.19762307727714,-5.197623077277143
2024-10-06,Hob_c3,Mocha,lluvia,Sunday,1,29.0,38.819855458047066,-9.819855458047066
2024-10-06,Hob_c4,Cappuccino,nublado,Sunday,1,143.0,127.02238899104309,15.977611008956913
2024-10-06,Hob_c4,Cold Brew,nublado,Sunday,1,42.0,49.67712939230951,-7.67712939230951
2024-10-06,Hob_c4,Espresso,nublado,Sunday,1,26.0,23.852686487311683,2.147313512688317
2024-10-06,Hob_c4,Flat White,nublado,Sunday,1,135.0,150.09539390538396,-15.095393905383958
2024-10-06,Hob_c4,Latte,nublado,Sunday,1,63.0,97.8263908123501,-34.8263908123501
2024-10-06,Hob_c4,Mocha,nublado,Sunday,1,43.0,49.50259154575732,-6.502591545757319
2024-10-06,Mel_c1,Cappuccino,nublado,Sunday,1,141.0,126.9061500992988,14.093849900701201
2024-10-06,Mel_c1,Cold Brew,nublado,Sunday,1,63.0,51.2913626557123,11.708637344287702
2024-10-06,Mel_c1,Espresso,nublado,Sunday,1,15.0,25.473110421345783,-10.473110421345783
2024-10-06,Mel_c1,Flat White,nublado,Sunday,1,165.0,149.40249301237628,15.597506987623717
2024-10-06,Mel_c1,Latte,nublado,Sunday,1,111.0,101.90927367261374,9.090726327386264
2024-10-06,Mel_c1,Mocha,nublado,Sunday,1,35.0,51.092468970284536,-16.092468970284536
2024-10-06,Mel_c10,Cappuccino,frío extremo,Sunday,1,96.0,75.29318911078852,20.706810889211482
2024-10-06,Mel_c10,Cold Brew,frío extremo,Sunday,1,42.0,19.836455278247666,22.163544721752334
2024-10-06,Mel_c10,Espresso,frío extremo,Sunday,1,36.0,18.471104947625562,17.528895052374438
2024-10-06,Mel_c10,Flat White,frío extremo,Sunday,1,132.0,94.35844114981714,37.64155885018286
2024-10-06,Mel_c10,Latte,frío extremo,Sunday,1,97.0,75.93701564137946,21.06298435862054
2024-10-06,Mel_c10,Mocha,frío extremo,Sunday,1,114.0,93.35414718397087,20.645852816029134
2024-10-06,Mel_c11,Cappuccino,parcialmente nublado,Sunday,1,118.0,127.13145940727921,-9.131459407279209
2024-10-06,Mel_c11,Cold Brew,parcialmente nublado,Sunday,1,39.0,51.422175765162166,-12.422175765162166
2024-10-06,Mel_c11,Espresso,parcialmente nublado,Sunday,1,20.0,25.61710148136124,-5.617101481361239
2024-10-06,Mel_c11,Flat White,parcialmente nublado,Sunday,1,86.0,152.0842301847797,-66.0842301847797
2024-10-06,Mel_c11,Latte,parcialmente nublado,Sunday,1,81.0,99.95408296564878,-18.95408296564878
2024-10-06,Mel_c11,Mocha,parcialmente nublado,Sunday,1,40.0,51.39979428135692,-11.399794281356918
2024-10-06,Mel_c12,Cappuccino,viento fuerte,Sunday,1,111.0,128.4884511421224,-17.488451142122386
2024-10-06,Mel_c12,Cold Brew,viento fuerte,Sunday,1,45.0,53.663367352715284,-8.663367352715284
