fecha,cafeteria_id,producto,clima,dia_semana,es_finde,predicho
2024-10-09,Ade_c1,Flat White,soleado,Wednesday,0,118.83617200434796
2024-10-09,Ade_c1,Latte,soleado,Wednesday,0,78.81062119665425
2024-10-09,Ade_c1,Mocha,soleado,Wednesday,0,39.5582078186636
2024-10-09,Ade_c2,Cappuccino,lluvia,Wednesday,0,75.01342411612013
2024-10-09,Ade_c2,Cold Brew,lluvia,Wednesday,0,29.35251801763166
2024-10-09,Ade_c2,Espresso,lluvia,Wednesday,0,14.705989676076413
2024-10-09,Ade_c2,Flat White,lluvia,Wednesday,0,88.82704258700305
2024-10-09,Ade_c2,Latte,lluvia,Wednesday,0,58.97774482209571
2024-10-09,Ade_c2,Mocha,lluvia,Wednesday,0,29.608954085530122
2024-10-09,Ade_c3,Cappuccino,frío extremo,Wednesday,0,80.69743749244525
2024-10-09,Ade_c3,Cold Brew,frío extremo,Wednesday,0,27.424857072457556
2024-10-09,Ade_c3,Espresso,frío extremo,Wednesday,0,18.464941025935747
2024-10-09,Ade_c3,Flat White,frío extremo,Wednesday,0,95.99726036055812
2024-10-09,Ade_c3,Latte,frío extremo,Wednesday,0,70.16821380196195
2024-10-09,Ade_c3,Mocha,frío extremo,Wednesday,0,57.05305947388405
2024-10-09,Ade_c4,Cappuccino,tormenta,Wednesday,0,71.90642736874861
2024-10-09,Ade_c4,Cold Brew,tormenta,Wednesday,0,29.35967420640182
2024-10-09,Ade_c4,Espresso,tormenta,Wednesday,0,14.233079780805156
2024-10-09,Ade_c4,Flat White,tormenta,Wednesday,0,86.14358375951615
2024-10-09,Ade_c4,Latte,tormenta,Wednesday,0,58.07019512995226
2024-10-09,Ade_c4,Mocha,tormenta,Wednesday,0,28.884163759513953
2024-10-09,Bri_c1,Cappuccino,tormenta,Wednesday,0,70.92251122659192
2024-10-09,Bri_c1,Cold Brew,tormenta,Wednesday,0,29.35967420640182
2024-10-09,Bri_c1,Espresso,tormenta,Wednesday,0,14.183846986839706
2024-10-09,Bri_c1,Flat White,tormenta,Wednesday,0,86.62141757598204
2024-10-09,Bri_c1,Latte,tormenta,Wednesday,0,58.07019512995226
2024-10-09,Bri_c1,Mocha,tormenta,Wednesday,0,28.884163759513953
2024-10-09,Bri_c10,Cappuccino,frío extremo,Wednesday,0,81.12675943476748
2024-10-09,Bri_c10,Cold Brew,frío extremo,Wednesday,0,27.523496493007766
2024-10-09,Bri_c10,Espresso,frío extremo,Wednesday,0,18.56385760738209
2024-10-09,Bri_c10,Flat White,frío extremo,Wednesday,0,98.09808761937687
2024-10-09,Bri_c10,Latte,frío extremo,Wednesday,0,70.06361670209901
2024-10-09,Bri_c10,Mocha,frío extremo,Wednesday,0,57.05305947388405
2024-10-09,Bri_c2,Cappuccino,calor extremo,Wednesday,0,81.94950220281342
2024-10-09,Bri_c2,Cold Brew,calor extremo,Wednesday,0,80.49788889006521
2024-10-09,Bri_c2,Espresso,calor extremo,Wednesday,0,19.785649586465333
2024-10-09,Bri_c2,Flat White,calor extremo,Wednesday,0,99.22905339661098
2024-10-09,Bri_c2,Latte,calor extremo,Wednesday,0,74.9016076226557
2024-10-09,Bri_c2,Mocha,calor extremo,Wednesday,0,38.947680453476266
2024-10-09,Bri_c3,Cappuccino,viento fuerte,Wednesday,0,98.33601487451907
2024-10-09,Bri_c3,Cold Brew,viento fuerte,Wednesday,0,39.56251514213622
2024-10-09,Bri_c3,Espresso,viento fuerte,Wednesday,0,19.514644864753887
2024-10-09,Bri_c3,Flat White,viento fuerte,Wednesday,0,118.6149230353532
2024-10-09,Bri_c3,Latte,viento fuerte,Wednesday,0,78.80269883130495
2024-10-09,Bri_c3,Mocha,viento fuerte,Wednesday,0,39.5582078186636
2024-10-09,Bri_c4,Cappuccino,viento fuerte,Wednesday,0,98.33080492596073
2024-10-09,Bri_c4,Cold Brew,viento fuerte,Wednesday,0,39.56251514213622
2024-10-09,Bri_c4,Espresso,viento fuerte,Wednesday,0,19.864166124418265
2024-10-09,Bri_c4,Flat White,viento fuerte,Wednesday,0,118.68297265744273
2024-10-09,Bri_c4,Latte,viento fuerte,Wednesday,0,78.7409781847911
2024-10-09,Bri_c4,Mocha,viento fuerte,Wednesday,0,39.5582078186636
2024-10-09,Bri_c5,Cappuccino,frío extremo,Wednesday,0,80.42834860685153
2024-10-09,Bri_c5,Cold Brew,frío extremo,Wednesday,0,27.45627516609488
2024-10-09,Bri_c5,Espresso,frío extremo,Wednesday,0,19.004540194396938
2024-10-09,Bri_c5,Flat White,frío extremo,Wednesday,0,95.33610657857545
2024-10-09,Bri_c5,Latte,frío extremo,Wednesday,0,70.16681762709857
2024-10-09,Bri_c5,Mocha,frío extremo,Wednesday,0,57.05305947388405
2024-10-09,Bri_c6,Cappuccino,nublado,Wednesday,0,98.75853913338341
2024-10-09,Bri_c6,Cold Brew,nublado,Wednesday,0,39.56251514213622
2024-10-09,Bri_c6,Espresso,nublado,Wednesday,0,19.84995166620416
2024-10-09,Bri_c6,Flat White,nublado,Wednesday,0,118.61307465509898
2024-10-09,Bri_c6,Latte,nublado,Wednesday,0,78.82685726867234
2024-10-09,Bri_c6,Mocha,nublado,Wednesday,0,39.5582078186636
2024-10-09,Bri_c7,Cappuccino,tormenta,Wednesday,0,71.97163169567169
2024-10-09,Bri_c7,Cold Brew,tormenta,Wednesday,0,29.35967420640182
2024-10-09,Bri_c7,Espresso,tormenta,Wednesday,0,14.233079780805156
2024-10-09,Bri_c7,Flat White,tormenta,Wednesday,0,86.8676742430324
2024-10-09,Bri_c7,Latte,tormenta,Wednesday,0,58.07019512995226
2024-10-09,Bri_c7,Mocha,tormenta,Wednesday,0,28.884163759513953
2024-10-09,Bri_c8,Cappuccino,soleado,Wednesday,0,98.33656816185344
2024-10-09,Bri_c8,Cold Brew,soleado,Wednesday,0,39.56251514213622
2024-10-09,Bri_c8,Espresso,soleado,Wednesday,0,19.73107230699856
2024-10-09,Bri_c8,Flat White,soleado,Wednesday,0,118.72076054034991
2024-10-09,Bri_c8,Latte,soleado,Wednesday,0,78.81062119665425
2024-10-09,Bri_c8,Mocha,soleado,Wednesday,0,39.5582078186636
2024-10-09,Bri_c9,Cappuccino,frío extremo,Wednesday,0,80.91173442718986
2024-10-09,Bri_c9,Cold Brew,frío extremo,Wednesday,0,27.424857072457556
2024-10-09,Bri_c9,Espresso,frío extremo,Wednesday,0,18.62012073724014
2024-10-09,Bri_c9,Flat White,frío extremo,Wednesday,0,95.48572774538314
2024-10-09,Bri_c9,Latte,frío extremo,Wednesday,0,72.06220895423932
2024-10-09,Bri_c9,Mocha,frío extremo,Wednesday,0,57.05305947388405
2024-10-09,Cai_c1,Cappuccino,soleado,Wednesday,0,98.36505945355351
2024-10-09,Cai_c1,Cold Brew,soleado,Wednesday,0,39.56251514213622
2024-10-09,Cai_c1,Espresso,soleado,Wednesday,0,19.7493734829477
2024-10-09,Cai_c1,Flat White,soleado,Wednesday,0,118.62295987701147
2024-10-09,Cai_c1,Latte,soleado,Wednesday,0,78.7481428507782
2024-10-09,Cai_c1,Mocha,soleado,Wednesday,0,39.5582078186636
2024-10-09,Cai_c2,Cappuccino,tormenta,Wednesday,0,71.97163169567169
2024-10-09,Cai_c2,Cold Brew,tormenta,Wednesday,0,29.35967420640182
2024-10-09,Cai_c2,Espresso,tormenta,Wednesday,0,14.197337845321286
2024-10-09,Cai_c2,Flat White,tormenta,Wednesday,0,86.3087454667631
2024-10-09,Cai_c2,Latte,tormenta,Wednesday,0,58.22431949233134
2024-10-09,Cai_c2,Mocha,tormenta,Wednesday,0,28.884163759513953
2024-10-09,Cai_c3,Cappuccino,soleado,Wednesday,0,98.33656816185344
2024-10-09,Cai_c3,Cold Brew,soleado,Wednesday,0,39.56251514213622
2024-10-09,Cai_c3,Espresso,soleado,Wednesday,0,19.2702757718039
2024-10-09,Cai_c3,Flat White,soleado,Wednesday,0,118.68214784329882
2024-10-09,Cai_c3,Latte,soleado,Wednesday,0,78.58598745799316
2024-10-09,Cai_c3,Mocha,soleado,Wednesday,0,39.5582078186636
2024-10-09,Cai_c4,Cappuccino,lluvia,Wednesday,0,75.0025208971962
2024-10-09,Cai_c4,Cold Brew,lluvia,Wednesday,0,29.35251801763166
2024-10-09,Cai_c4,Espresso,lluvia,Wednesday,0,14.539875106708237
2024-10-09,Cai_c4,Flat White,lluvia,Wednesday,0,88.26830079643143
2024-10-09,Cai_c4,Latte,lluvia,Wednesday,0,58.77282413740677
2024-10-09,Cai_c4,Mocha,lluvia,Wednesday,0,29.608954085530122
2024-10-09,Cai_c5,Cappuccino,frío extremo,Wednesday,0,81.18763523330423
2024-10-09,Cai_c5,Cold Brew,frío extremo,Wednesday,0,27.362949084014087
2024-10-09,Cai_c5,Espresso,frío extremo,Wednesday,0,18.574527652133753
2024-10-09,Cai_c5,Flat White,frío extremo,Wednesday,0,93.45753926996355
2024-10-09,Cai_c5,Latte,frío extremo,Wednesday,0,69.97889441636873
2024-10-09,Cai_c5,Mocha,frío extremo,Wednesday,0,56.97036155721739
2024-10-09,Cai_c6,Cappuccino,frío extremo,Wednesday,0,81.29632718996172
2024-10-09,Cai_c6,Cold Brew,frío extremo,Wednesday,0,27.412739223693794
2024-10-09,Cai_c6,Espresso,frío extremo,Wednesday,0,18.690089263728442
2024-10-09,Cai_c6,Flat White,frío extremo,Wednesday,0,100.0717254977782
2024-10-09,Cai_c6,Latte,frío extremo,Wednesday,0,70.31293850806877
2024-10-09,Cai_c6,Mocha,frío extremo,Wednesday,0,57.05305947388405
2024-10-09,Can_c1,Cappuccino,tormenta,Wednesday,0,71.97163169567169
2024-10-09,Can_c1,Cold Brew,tormenta,Wednesday,0,29.35967420640182
2024-10-09,Can_c1,Espresso,tormenta,Wednesday,0,14.204247560437874
2024-10-09,Can_c1,Flat White,tormenta,Wednesday,0,86.62141757598204
2024-10-09,Can_c1,Latte,tormenta,Wednesday,0,58.07019512995226
2024-10-09,Can_c1,Mocha,tormenta,Wednesday,0,28.884163759513953
2024-10-09,Can_c2,Cappuccino,parcialmente nublado,Wednesday,0,98.23835516937488
2024-10-09,Can_c2,Cold Brew,parcialmente nublado,Wednesday,0,39.56251514213622
2024-10-09,Can_c2,Espresso,parcialmente nublado,Wednesday,0,19.744081193916124
2024-10-09,Can_c2,Flat White,parcialmente nublado,Wednesday,0,118.68087338848812
2024-10-09,Can_c2,Latte,parcialmente nublado,Wednesday,0,78.81062119665425
2024-10-09,Can_c2,Mocha,parcialmente nublado,Wednesday,0,39.5582078186636
2024-10-09,Can_c3,Cappuccino,soleado,Wednesday,0,98.22488943494251
2024-10-09,Can_c3,Cold Brew,soleado,Wednesday,0,39.56251514213622
2024-10-09,Can_c3,Espresso,soleado,Wednesday,0,20.364496741196472
2024-10-09,Can_c3,Flat White,soleado,Wednesday,0,118.74836237029629
2024-10-09,Can_c3,Latte,soleado,Wednesday,0,78.81062119665425
2024-10-09,Can_c3,Mocha,soleado,Wednesday,0,39.5582078186636
2024-10-09,Dar_c1,Cappuccino,tormenta,Wednesday,0,71.97163169567169
2024-10-09,Dar_c1,Cold Brew,tormenta,Wednesday,0,29.35967420640182
2024-10-09,Dar_c1,Espresso,tormenta,Wednesday,0,14.187749450474826
2024-10-09,Dar_c1,Flat White,tormenta,Wednesday,0,86.7963974146917
2024-10-09,Dar_c1,Latte,tormenta,Wednesday,0,58.07019512995226
2024-10-09,Dar_c1,Mocha,tormenta,Wednesday,0,28.884163759513953
2024-10-09,Dar_c2,Cappuccino,calor extremo,Wednesday,0,81.9461568424355
2024-10-09,Dar_c2,Cold Brew,calor extremo,Wednesday,0,82.60087613288592
2024-10-09,Dar_c2,Espresso,calor extremo,Wednesday,0,19.706148923003227
2024-10-09,Dar_c2,Flat White,calor extremo,Wednesday,0,98.89246588597175
2024-10-09,Dar_c2,Latte,calor extremo,Wednesday,0,74.93977989624693
2024-10-09,Dar_c2,Mocha,calor extremo,Wednesday,0,38.80258305087886
2024-10-09,Dar_c3,Cappuccino,soleado,Wednesday,0,97.76158073620967
2024-10-09,Dar_c3,Cold Brew,soleado,Wednesday,0,39.56251514213622
2024-10-09,Dar_c3,Espresso,soleado,Wednesday,0,19.750522841340345
2024-10-09,Dar_c3,Flat White,soleado,Wednesday,0,118.56710095528669
2024-10-09,Dar_c3,Latte,soleado,Wednesday,0,78.81062119665425
2024-10-09,Dar_c3,Mocha,soleado,Wednesday,0,39.5582078186636
2024-10-09,Gol_c1,Cappuccino,nublado,Wednesday,0,98.29464132345436
2024-10-09,Gol_c1,Cold Brew,nublado,Wednesday,0,39.56251514213622
2024-10-09,Gol_c1,Espresso,nublado,Wednesday,0,19.877259727408635
2024-10-09,Gol_c1,Flat White,nublado,Wednesday,0,118.65765984909643
2024-10-09,Gol_c1,Latte,nublado,Wednesday,0,78.85074135831293
2024-10-09,Gol_c1,Mocha,nublado,Wednesday,0,39.5582078186636
2024-10-09,Gol_c2,Cappuccino,soleado,Wednesday,0,98.33656816185344
2024-10-09,Gol_c2,Cold Brew,soleado,Wednesday,0,39.56251514213622
2024-10-09,Gol_c2,Espresso,soleado,Wednesday,0,19.749764434454967
2024-10-09,Gol_c2,Flat White,soleado,Wednesday,0,118.68214784329882
2024-10-09,Gol_c2,Latte,soleado,Wednesday,0,78.81062119665425
2024-10-09,Gol_c2,Mocha,soleado,Wednesday,0,39.5582078186636
2024-10-09,Gol_c3,Cappuccino,viento fuerte,Wednesday,0,98.26912155015414
2024-10-09,Gol_c3,Cold Brew,viento fuerte,Wednesday,0,39.56251514213622
2024-10-09,Gol_c3,Espresso,viento fuerte,Wednesday,0,19.752757586946945
2024-10-09,Gol_c3,Flat White,viento fuerte,Wednesday,0,118.64963103363677
2024-10-09,Gol_c3,Latte,viento fuerte,Wednesday,0,78.7409781847911
2024-10-09,Gol_c3,Mocha,viento fuerte,Wednesday,0,39.5582078186636
2024-10-09,Gol_c4,Cappuccino,calor extremo,Wednesday,0,81.89226693151703
2024-10-09,Gol_c4,Cold Brew,calor extremo,Wednesday,0,80.34168106405298
2024-10-09,Gol_c4,Espresso,calor extremo,Wednesday,0,19.840554915914296
2024-10-09,Gol_c4,Flat White,calor extremo,Wednesday,0,100.76048214935592
2024-10-09,Gol_c4,Latte,calor extremo,Wednesday,0,74.86004357375164
2024-10-09,Gol_c4,Mocha,calor extremo,Wednesday,0,38.80258305087886
2024-10-09,Gol_c5,Cappuccino,calor extremo,Wednesday,0,81.89947475243261
2024-10-09,Gol_c5,Cold Brew,calor extremo,Wednesday,0,80.4323715757271
2024-10-09,Gol_c5,Espresso,calor extremo,Wednesday,0,19.76235428250499
2024-10-09,Gol_c5,Flat White,calor extremo,Wednesday,0,100.0508848602093
2024-10-09,Gol_c5,Latte,calor extremo,Wednesday,0,74.83849905411834
2024-10-09,Gol_c5,Mocha,calor extremo,Wednesday,0,38.80258305087886
2024-10-09,Gol_c6,Cappuccino,frío extremo,Wednesday,0,81.1380200409701
2024-10-09,Gol_c6,Cold Brew,frío extremo,Wednesday,0,27.424857072457556
2024-10-09,Gol_c6,Espresso,frío extremo,Wednesday,0,18.66304254978588
2024-10-09,Gol_c6,Flat White,frío extremo,Wednesday,0,95.37131421635793
2024-10-09,Gol_c6,Latte,frío extremo,Wednesday,0,70.17618221010537
2024-10-09,Gol_c6,Mocha,frío extremo,Wednesday,0,57.05305947388405
2024-10-09,Hob_c1,Cappuccino,frío extremo,Wednesday,0,81.28125358263085
2024-10-09,Hob_c1,Cold Brew,frío extremo,Wednesday,0,27.424857072457556
2024-10-09,Hob_c1,Espresso,frío extremo,Wednesday,0,18.587844900262056
2024-10-09,Hob_c1,Flat White,frío extremo,Wednesday,0,95.55938051170493
2024-10-09,Hob_c1,Latte,frío extremo,Wednesday,0,70.0119982818887
2024-10-09,Hob_c1,Mocha,frío extremo,Wednesday,0,57.05305947388405
2024-10-09,Hob_c2,Cappuccino,nublado,Wednesday,0,98.35472931098565
2024-10-09,Hob_c2,Cold Brew,nublado,Wednesday,0,39.56251514213622
2024-10-09,Hob_c2,Espresso,nublado,Wednesday,0,19.756593022651355
2024-10-09,Hob_c2,Flat White,nublado,Wednesday,0,118.5133495521037
2024-10-09,Hob_c2,Latte,nublado,Wednesday,0,78.82685726867234
2024-10-09,Hob_c2,Mocha,nublado,Wednesday,0,39.5582078186636
2024-10-09,Hob_c3,Cappuccino,frío extremo,Wednesday,0,80.64790408293247
2024-10-09,Hob_c3,Cold Brew,frío extremo,Wednesday,0,27.424857072457556
2024-10-09,Hob_c3,Espresso,frío extremo,Wednesday,0,18.619298708283488
2024-10-09,Hob_c3,Flat White,frío extremo,Wednesday,0,93.92875029994815
2024-10-09,Hob_c3,Latte,frío extremo,Wednesday,0,70.16821380196195
2024-10-09,Hob_c3,Mocha,frío extremo,Wednesday,0,57.05305947388405
2024-10-09,Hob_c4,Cappuccino,viento fuerte,Wednesday,0,98.13865856636147
2024-10-09,Hob_c4,Cold Brew,viento fuerte,Wednesday,0,39.56251514213622
2024-10-09,Hob_c4,Espresso,viento fuerte,Wednesday,0,19.09428468316591
2024-10-09,Hob_c4,Flat White,viento fuerte,Wednesday,0,118.56684104411795
2024-10-09,Hob_c4,Latte,viento fuerte,Wednesday,0,78.49471167239713
2024-10-09,Hob_c4,Mocha,viento fuerte,Wednesday,0,39.5582078186636
2024-10-09,Mel_c1,Cappuccino,viento fuerte,Wednesday,0,98.34510901167539
2024-10-09,Mel_c1,Cold Brew,viento fuerte,Wednesday,0,39.56251514213622
2024-10-09,Mel_c1,Espresso,viento fuerte,Wednesday,0,19.71416111656804
2024-10-09,Mel_c1,Flat White,viento fuerte,Wednesday,0,118.64963103363677
2024-10-09,Mel_c1,Latte,viento fuerte,Wednesday,0,78.7409781847911
2024-10-09,Mel_c1,Mocha,viento fuerte,Wednesday,0,39.5582078186636
2024-10-09,Mel_c10,Cappuccino,viento fuerte,Wednesday,0,98.69320192995232
2024-10-09,Mel_c10,Cold Brew,viento fuerte,Wednesday,0,39.56251514213622
2024-10-09,Mel_c10,Espresso,viento fuerte,Wednesday,0,19.87344302040576
2024-10-09,Mel_c10,Flat White,viento fuerte,Wednesday,0,118.9465085994284
2024-10-09,Mel_c10,Latte,viento fuerte,Wednesday,0,78.77491365321113
2024-10-09,Mel_c10,Mocha,viento fuerte,Wednesday,0,39.5582078186636
2024-10-09,Mel_c11,Cappuccino,calor extremo,Wednesday,0,81.94950220281342
2024-10-09,Mel_c11,Cold Brew,calor extremo,Wednesday,0,80.4323715757271
2024-10-09,Mel_c11,Espresso,calor extremo,Wednesday,0,19.815455382855337
2024-10-09,Mel_c11,Flat White,calor extremo,Wednesday,0,98.94266839008084
2024-10-09,Mel_c11,Latte,calor extremo,Wednesday,0,74.92585936613212
2024-10-09,Mel_c11,Mocha,calor extremo,Wednesday,0,38.80258305087886
2024-10-09,Mel_c12,Cappuccino,nublado,Wednesday,0,98.41725859080314
2024-10-09,Mel_c12,Cold Brew,nublado,Wednesday,0,39.56251514213622
2024-10-09,Mel_c12,Espresso,nublado,Wednesday,0,19.318802670134517
2024-10-09,Mel_c12,Flat White,nublado,Wednesday,0,118.57332310042396
2024-10-09,Mel_c12,Latte,nublado,Wednesday,0,78.82685726867234
2024-10-09,Mel_c12,Mocha,nublado,Wednesday,0,39.5582078186636
2024-10-09,Mel_c13,Cappuccino,tormenta,Wednesday,0,72.04091132483731
2024-10-09,Mel_c13,Cold Brew,tormenta,Wednesday,0,29.35967420640182
2024-10-09,Mel_c13,Espresso,tormenta,Wednesday,0,14.233079780805156
2024-10-09,Mel_c13,Flat White,tormenta,Wednesday,0,86.43824128009119
2024-10-09,Mel_c13,Latte,tormenta,Wednesday,0,58.07019512995226
2024-10-09,Mel_c13,Mocha,tormenta,Wednesday,0,28.884163759513953
2024-10-09,Mel_c14,Cappuccino,soleado,Wednesday,0,97.90100994453341
2024-10-09,Mel_c14,Cold Brew,soleado,Wednesday,0,39.56251514213622
2024-10-09,Mel_c14,Espresso,soleado,Wednesday,0,19.7493734829477
2024-10-09,Mel_c14,Flat White,soleado,Wednesday,0,118.68214784329882
2024-10-09,Mel_c14,Latte,soleado,Wednesday,0,78.7826051699754
2024-10-09,Mel_c14,Mocha,soleado,Wednesday,0,39.5582078186636
2024-10-09,Mel_c15,Cappuccino,frío extremo,Wednesday,0,80.86647555222851
2024-10-09,Mel_c15,Cold Brew,frío extremo,Wednesday,0,27.931814449340514
2024-10-09,Mel_c15,Espresso,frío extremo,Wednesday,0,18.718280860661615
2024-10-09,Mel_c15,Flat White,frío extremo,Wednesday,0,95.5149139117657
2024-10-09,Mel_c15,Latte,frío extremo,Wednesday,0,70.01981772353056
2024-10-09,Mel_c15,Mocha,frío extremo,Wednesday,0,57.05305947388405
2024-10-09,Mel_c2,Cappuccino,calor extremo,Wednesday,0,84.91715466115757
2024-10-09,Mel_c2,Cold Brew,calor extremo,Wednesday,0,80.51721285287101
2024-10-09,Mel_c2,Espresso,calor extremo,Wednesday,0,19.78007580789277
2024-10-09,Mel_c2,Flat White,calor extremo,Wednesday,0,101.06977592060748
2024-10-09,Mel_c2,Latte,calor extremo,Wednesday,0,74.9016076226557
2024-10-09,Mel_c2,Mocha,calor extremo,Wednesday,0,38.80258305087886
2024-10-09,Mel_c3,Cappuccino,lluvia,Wednesday,0,74.95520392046954
2024-10-09,Mel_c3,Cold Brew,lluvia,Wednesday,0,29.35251801763166
2024-10-09,Mel_c3,Espresso,lluvia,Wednesday,0,14.700739295976275
2024-10-09,Mel_c3,Flat White,lluvia,Wednesday,0,88.66937381809682
2024-10-09,Mel_c3,Latte,lluvia,Wednesday,0,59.071185909994504
2024-10-09,Mel_c3,Mocha,lluvia,Wednesday,0,29.608954085530122
2024-10-09,Mel_c4,Cappuccino,soleado,Wednesday,0,98.33656816185344
2024-10-09,Mel_c4,Cold Brew,soleado,Wednesday,0,39.56251514213622
2024-10-09,Mel_c4,Espresso,soleado,Wednesday,0,19.75768274022226
2024-10-09,Mel_c4,Flat White,soleado,Wednesday,0,118.78148362891774
2024-10-09,Mel_c4,Latte,soleado,Wednesday,0,78.81062119665425
2024-10-09,Mel_c4,Mocha,soleado,Wednesday,0,39.5582078186636
2024-10-09,Mel_c5,Cappuccino,soleado,Wednesday,0,97.18686789773125
2024-10-09,Mel_c5,Cold Brew,soleado,Wednesday,0,39.56251514213622
2024-10-09,Mel_c5,Espresso,soleado,Wednesday,0,19.761651422776893
2024-10-09,Mel_c5,Flat White,soleado,Wednesday,0,115.74490685273692
2024-10-09,Mel_c5,Latte,soleado,Wednesday,0,78.77970335205522
2024-10-09,Mel_c5,Mocha,soleado,Wednesday,0,39.5582078186636
2024-10-09,Mel_c6,Cappuccino,frío extremo,Wednesday,0,80.83785006223461
2024-10-09,Mel_c6,Cold Brew,frío extremo,Wednesday,0,27.424857072457556
2024-10-09,Mel_c6,Espresso,frío extremo,Wednesday,0,18.535884953991623
2024-10-09,Mel_c6,Flat White,frío extremo,Wednesday,0,95.34780866765117
2024-10-09,Mel_c6,Latte,frío extremo,Wednesday,0,70.16821380196195
2024-10-09,Mel_c6,Mocha,frío extremo,Wednesday,0,57.05305947388405
2024-10-09,Mel_c7,Cappuccino,viento fuerte,Wednesday,0,98.26912155015414
2024-10-09,Mel_c7,Cold Brew,viento fuerte,Wednesday,0,39.56251514213622
2024-10-09,Mel_c7,Espresso,viento fuerte,Wednesday,0,21.010250453443987
2024-10-09,Mel_c7,Flat White,viento fuerte,Wednesday,0,118.6099750018936
2024-10-09,Mel_c7,Latte,viento fuerte,Wednesday,0,78.77090903049243
2024-10-09,Mel_c7,Mocha,viento fuerte,Wednesday,0,39.5582078186636
2024-10-09,Mel_c8,Cappuccino,nublado,Wednesday,0,98.35472931098565
2024-10-09,Mel_c8,Cold Brew,nublado,Wednesday,0,39.56251514213622
2024-10-09,Mel_c8,Espresso,nublado,Wednesday,0,19.43169422757546
2024-10-09,Mel_c8,Flat White,nublado,Wednesday,0,118.65595602258995
2024-10-09,Mel_c8,Latte,nublado,Wednesday,0,78.82685726867234
2024-10-09,Mel_c8,Mocha,nublado,Wednesday,0,39.5582078186636
2024-10-09,Mel_c9,Cappuccino,parcialmente nublado,Wednesday,0,98.25252768380452
2024-10-09,Mel_c9,Cold Brew,parcialmente nublado,Wednesday,0,39.56251514213622
2024-10-09,Mel_c9,Espresso,parcialmente nublado,Wednesday,0,19.739854780802258
2024-10-09,Mel_c9,Flat White,parcialmente nublado,Wednesday,0,117.85762693736996
2024-10-09,Mel_c9,Latte,parcialmente nublado,Wednesday,0,78.7770329708478
2024-10-09,Mel_c9,Mocha,parcialmente nublado,Wednesday,0,39.5582078186636
2024-10-09,Per_c1,Cappuccino,parcialmente nublado,Wednesday,0,97.54722411173042
2024-10-09,Per_c1,Cold Brew,parcialmente nublado,Wednesday,0,39.56251514213622
2024-10-09,Per_c1,Espresso,parcialmente nublado,Wednesday,0,19.731687098286635
2024-10-09,Per_c1,Flat White,parcialmente nublado,Wednesday,0,117.75268721253296
2024-10-09,Per_c1,Latte,parcialmente nublado,Wednesday,0,78.77614141812279
2024-10-09,Per_c1,Mocha,parcialmente nublado,Wednesday,0,39.5582078186636
2024-10-09,Per_c10,Cappuccino,frío extremo,Wednesday,0,80.61211049132207
2024-10-09,Per_c10,Cold Brew,frío extremo,Wednesday,0,27.284219108340928
2024-10-09,Per_c10,Espresso,frío extremo,Wednesday,0,18.41024583682516
2024-10-09,Per_c10,Flat White,frío extremo,Wednesday,0,94.58439162006702
2024-10-09,Per_c10,Latte,frío extremo,Wednesday,0,70.12535160924558
2024-10-09,Per_c10,Mocha,frío extremo,Wednesday,0,57.05305947388405
2024-10-09,Per_c2,Cappuccino,parcialmente nublado,Wednesday,0,98.33656816185344
2024-10-09,Per_c2,Cold Brew,parcialmente nublado,Wednesday,0,39.56251514213622
2024-10-09,Per_c2,Espresso,parcialmente nublado,Wednesday,0,19.945378178544637
2024-10-09,Per_c2,Flat White,parcialmente nublado,Wednesday,0,118.68087338848812
2024-10-09,Per_c2,Latte,parcialmente nublado,Wednesday,0,78.81062119665425
2024-10-09,Per_c2,Mocha,parcialmente nublado,Wednesday,0,39.5582078186636
2024-10-09,Per_c3,Cappuccino,tormenta,Wednesday,0,72.08559866955801
2024-10-09,Per_c3,Cold Brew,tormenta,Wednesday,0,29.35967420640182
2024-10-09,Per_c3,Espresso,tormenta,Wednesday,0,14.243794066519442
2024-10-09,Per_c3,Flat White,tormenta,Wednesday,0,86.63189126846684
2024-10-09,Per_c3,Latte,tormenta,Wednesday,0,58.001511899415775
2024-10-09,Per_c3,Mocha,tormenta,Wednesday,0,28.884163759513953
2024-10-09,Per_c4,Cappuccino,nublado,Wednesday,0,98.61476691340539
2024-10-09,Per_c4,Cold Brew,nublado,Wednesday,0,39.56251514213622
2024-10-09,Per_c4,Espresso,nublado,Wednesday,0,19.71389334523448
2024-10-09,Per_c4,Flat White,nublado,Wednesday,0,118.6613111703628
2024-10-09,Per_c4,Latte,nublado,Wednesday,0,78.82685726867234
2024-10-09,Per_c4,Mocha,nublado,Wednesday,0,39.5582078186636
2024-10-09,Per_c5,Cappuccino,soleado,Wednesday,0,98.33656816185344
2024-10-09,Per_c5,Cold Brew,soleado,Wednesday,0,39.56251514213622
2024-10-09,Per_c5,Espresso,soleado,Wednesday,0,19.701387633847464
2024-10-09,Per_c5,Flat White,soleado,Wednesday,0,118.35633201336857
2024-10-09,Per_c5,Latte,soleado,Wednesday,0,79.17323476826051
2024-10-09,Per_c5,Mocha,soleado,Wednesday,0,39.5582078186636
2024-10-09,Per_c6,Cappuccino,tormenta,Wednesday,0,72.44728405556543
2024-10-09,Per_c6,Cold Brew,tormenta,Wednesday,0,29.35967420640182
